key,0,1,2,3,4,5
20020,"ひんがしの国の犬種「狆（ちん）」に似た顔を持つことから、そう呼ばれるらしいが、実は大して似ていない","チンアナゴ","GatheringItemLevelConvertTable#215",10,"e3f1",True
20021,"異国の者にとっては、異界ヴォイドの妖異にも見える不気味な姿をしているが、ひんがしの国では、高級食材として珍重される","ナマコ","GatheringItemLevelConvertTable#215",10,"e3f1",True
20022,"甲殻類や小魚に加え、亀や鮫まで丸呑みにする。コウジン族は、悪さをした幼子を叱る時にタマカイに喰われると脅すらしい","タマカイ","GatheringItemLevelConvertTable#215",12,"e3f1",True
20023,"背ビレの棘に強力な毒を有する危険な存在。だが、その白身は美味であるため、危険を顧みずに挑む漁師が後を絶たない","オニダルマ","GatheringItemLevelConvertTable#215",11,"e3f1",True
20024,"ドマザリガニの突然変異種。赤備えの鎧武者を思わせることから名付けられた。なぜ、赤くなったのかは判明していない","アカゾナエ","GatheringItemLevelConvertTable#215",26,"e3f2",True
20025,"ドマに伝わる四種類の代表的な魚、四大家魚の一角を成す。繁殖方法も確立されており、庶民の味として親しまれている","コクレン","GatheringItemLevelConvertTable#215",15,"e3f2",True
20026,"はるか昔、ヤンサ地方では、この種の貝殻が貨幣として用いられていた。もちろん今では、貝殻に価値はない","古銭貝","GatheringItemLevelConvertTable#215",13,"e3f2",True
20027,"暖流に乗り、紅玉海に来る大型肉食魚。浮遊物に集まる習性から、死人喰らいと呼ばれるが、実際に人を食べるわけではない","シビトクライ","GatheringItemLevelConvertTable#220",12,"e3f1",True
20028,"いかつい顔と傷にも見える横線、そして単独で泳ぐ姿を浪人武士に見立て、名付けられた。特に主君を探しているわけではない","ロウニン","GatheringItemLevelConvertTable#220",12,"e3f1",True
20029,"クエを食ったら、ほかの魚は食えんと言われるほど美味。地元漁師にとっては、あこがれの的と言える存在だ","クエ","GatheringItemLevelConvertTable#220",12,"e3f1",True
20030,"夜になると岩礁を動き回り、歯舌を器用に使って海藻を削り採って食べる。東方地域の沿岸部では、代表的な食用貝","サザエ","GatheringItemLevelConvertTable#220",10,"e3f1",True
20031,"鮮やかな朱色のヒトデ。赤いからと言って、なんでもかんでも「コウギョク」と名付けるのは、正直、どうかと思う","コウギョクヒトデ","GatheringItemLevelConvertTable#220",10,"e3f1",True
20032,"海で生まれた幼生が、やがて遡上して淡水域で暮らす。そしてまた繁殖の季節になると、海へ降るという回遊を繰り返す","モクズガニ","GatheringItemLevelConvertTable#220",13,"e3f2",True
20033,"断食修行を続けていた仙人が、空腹の余り川に転げ落ちて死んでしまった。哀れに思った神々は、この仙人を魚に変えたという","泥仙人","GatheringItemLevelConvertTable#220",14,"e3f2",True
20034,"古の時代より、無二江の底を泳いできた魚。千年の時を生きたことで、仙人となり天に昇った魚もいるという","空棘魚","GatheringItemLevelConvertTable#220",15,"e3f2",True
20035,"生息域は広く、東方地域でも古くから食用とされてきた。ひんがしの国では、刺身はもちろん、天ぷらの素材としても有名","シロイカ","GatheringItemLevelConvertTable#225",11,"e3f1",True
20036,"アジなのか。アジではないのか。大別すればアジだが、狭義ではアジモドキであり、やっぱりアジなのだが、アジではない","アジモドキ","GatheringItemLevelConvertTable#225",11,"e3f1",True
20037,"ズワイとは、細く真っ直ぐな枝を示す語「すわえ」が変化したもの。その脚を枝に見立てて呼ぶ。鍋料理の具として人気がある","ズワイガニ","GatheringItemLevelConvertTable#225",11,"e3f1",True
20038,"薄暗い海底でも、わずかな光に反射して赤く光る目を持つ。そのため、昔は吸血魚であると考えられていた","アカメ","GatheringItemLevelConvertTable#225",12,"e3f1",True
20039,"主に藻類を食す淡水魚。秋に二枚貝に卵を産み付け、稚魚はその中で越冬し、春先に泳ぎ出て急成長するという","カネヒラ","GatheringItemLevelConvertTable#225",14,"e3f2",True
20040,"人の寿命の半分は生きるという言い伝えがある魚。事実、長命のものは50年以上も生きるらしい。悪食の魚としても有名","半生魚","GatheringItemLevelConvertTable#225",15,"e3f2",True
20041,"川で泳ぐことに憧れた蛇が、天女に頼み込み、魚へと変えて貰ったという言い伝えが残る。どことなく、顔付きが蛇に似る","蛇頭魚","GatheringItemLevelConvertTable#225",14,"e3f2",True
20042,"鮮やかな朱色が特徴のブリームの一種。日中は岩陰に隠れ、夜になると活動する。そのため、眼が発達している","ベニコロモ","GatheringItemLevelConvertTable#230",11,"e3f1",True
20043,"縞模様を持つため、丸まったときに車輪のように見える。特に揚げたり、焼いたりと熱を加えることで甘味を増すという","車海老","GatheringItemLevelConvertTable#230",26,"e3f2",True
20044,"ある大天狗が雷雨を呼ぶ団扇を使い山火事を消し止めた際、誤ってこれを無二江に落とした。これが雷気を放つエイになったという","天狗団扇","GatheringItemLevelConvertTable#230",14,"e3f2",True
20045,"7～9本の突起を持つ美しい貝。東方地域では法具「輪宝」に似ているため、縁起物として貝殻が取引される","輪宝貝","GatheringItemLevelConvertTable#230",26,"e3f2",True
20046,"ドマに伝わる四種類の代表的な魚、四大家魚の一角を成す。古くから食用とされてきたほか、伝承や民話にも頻繁に登場する","アオウオ","GatheringItemLevelConvertTable#230",15,"e3f2",True
20047,"ケナガウシにも似た鳴き声を発することで知られる夜行性の蛙。ヤンサやナグサでは、食材としても一般的である","ウシガエル","GatheringItemLevelConvertTable#230",16,"e3f3",True
20048,"川を渡ろうとした馬の腹に食らい付き、真っ二つにしたという逸話が残る。人を喰らう鯰としても怖れられる存在","斬馬魚","GatheringItemLevelConvertTable#230",18,"e3f3",True
20049,"赤いヒレを持つ淡水魚。アウラ・ゼラにとって赤は太陽の色であるため、太陽神アジムの眷属と考えられている","ベニヒレ","GatheringItemLevelConvertTable#230",17,"e3f3",True
20050,"月から零れ落ちてきたという、奇妙な伝承がある魚。月への帰還を夢見て、メネフィナに祈り続けているという","ムーンディスク","GatheringItemLevelConvertTable#230",26,"g3f3",True
20051,"アロワナの近縁種だが、塩分濃度が高い塩湖に適応しており、塩のように輝く鱗を持つ。肉食で主に虫や小魚を食す","ホワイトアロワナ","GatheringItemLevelConvertTable#230",21,"g3f3",True
20052,"ロッホ・セル湖における食物連鎖の上位に立つ存在。大型のフラッドトゥーナを特に好み、巧みに狩りを行う","ソルトシャーク","GatheringItemLevelConvertTable#230",20,"g3f3",True
20053,"空色の皮膜がアラミゴ王族のマントを思わせる。廃王テオドリックの治世下では、王家を憎む人々が憂さ晴らしで殺したという","ロイヤルマント","GatheringItemLevelConvertTable#230",21,"g3f3",True
20054,"海底の暗がりで光る。最近、学会に発表され、新種として注目を集めたが、コウジン族にとっては、見慣れた存在だった","磯の灯篭","GatheringItemLevelConvertTable#245",26,"e3f1",True
20055,"俊敏な大型肉食魚。ヒラマサと呼ばれるのは、同属ブリと比べて、左右に平たく真っ直ぐな魚体をしているため","ヒラマサ","GatheringItemLevelConvertTable#245",12,"e3f1",True
20056,"雨がちな季節によくかかることから、アマゴと呼ばれる。一方、甘いため、そう呼ばれるのだという説もある","アマゴ","GatheringItemLevelConvertTable#245",15,"e3f2",True
20057,"流れが緩やかな川底に潜む蟹。甲殻に溜めた魔力を使って周囲の水温を温め、自ら心地よい環境を作り出すという","ユノハナガニ","GatheringItemLevelConvertTable#245",14,"e3f2",True
20058,"日中は岩陰に潜み、夜陰に紛れて狩りを行う。その様子をナーマ砂漠に住むドタール族になぞらえているらしい","ドタールフィッシュ","GatheringItemLevelConvertTable#245",17,"e3f3",True
20059,"アジムステップの遊牧民アウラ・ゼラは見向きもしない貝。だが、無二江中流域のヤンサなどでは、広く食用とされる","カワシジミ","GatheringItemLevelConvertTable#245",16,"e3f3",True
20060,"鮫のような姿をしているが、実際はナマズの仲間。その上、植物性であり人どころか魚すら食べることはない","草鮫","GatheringItemLevelConvertTable#245",18,"e3f3",True
20061,"ギラバニアに伝わる伝承によれば、第六霊災時に発生した竜巻によって海から巻き上げられた海老が、空から降ってきたのだという","タイフーンシュリンプ","GatheringItemLevelConvertTable#245",20,"g3f3",True
20062,"塩湖に適応したオイスター。美味で知られるが、よく塩抜きをしなければならないので注意","ロックオイスター","GatheringItemLevelConvertTable#245",26,"g3f3",True
20063,"塩湖の環境に適応する過程で、身を守るために白くなったウニ。地元のハイランダー族は、その身を生で食べるという","シオウニ","GatheringItemLevelConvertTable#245",26,"g3f3",True
20064,"鋏を器用に使って、塩を成形して巣穴を作る大工蟹。だが、逃げ場のない巣穴が仇となり、漁師に捕まることが多い","カーペンタークラブ","GatheringItemLevelConvertTable#245",20,"g3f3",True
20065,"ひんがしの国では、海老の将軍と称えられる高級食材。見事な赤い甲殻を、鎧兜に喩えて具足海老と呼ばれる","具足海老","GatheringItemLevelConvertTable#260",11,"e3f1",True
20066,"東方の偉大なる海洋研究家、ミツクリの名を冠する鮫。かのアラガンブレード・シャークの合成元と考えられている","ミツクリザメ","GatheringItemLevelConvertTable#260",12,"e3f1",True
20067,"ドマの金魚商が、商品の中に現れた突然変異種を見逃さず、固定化した結果、生み出されたもの。発色、形ともに抜群である","ドマ金","GatheringItemLevelConvertTable#260",13,"e3f2",True
20068,"ドマに伝わる昔話によれば、傲慢にも龍を真似て天に昇ろうとしたため、水面に出ることができない呪いをかけられたのだという","逆龍","GatheringItemLevelConvertTable#260",13,"e3f2",True
20069,"オサード小大陸の河川において、中下流域に見られる小型の淡水魚。アウラ・ゼラの神話では太陽神アジムの使いとされる","アジムの使者","GatheringItemLevelConvertTable#260",26,"e3f3",True
20070,"ロッホ・セル湖における代表的な巻貝。それゆえ、はるか昔からアラミゴの民が、この貝殻を食卓の塩入れに利用してきた","ソルトセラー","GatheringItemLevelConvertTable#260",19,"g3f3",True
20071,"身も食えるが、何よりも卵が珍重される。ロッホ・セル湖の塩で漬けた卵は、同量の金と同じ価値があると言われるほど美味","ベルーガ","GatheringItemLevelConvertTable#260",21,"g3f3",True
20072,"大きな顎が強欲の証しと考えられており、いつしか徴税人に喩えられるようになった。フリルドシャークのライバル","ジャイアントコレクター","GatheringItemLevelConvertTable#260",21,"g3f3",True
20073,"背ビレと尾ビレが上下に長く、黒い魚体に縁取りのような模様がある。これは、有毒のヒラムシに擬態するためだという","アカククリ","GatheringItemLevelConvertTable#275",10,"e3f1",True
20074,"河口の汽水域だけでなく、さらに上流の淡水域まで遡上することがあるタイの一種。成長に応じて、オスからメスに性転換する","カワダイ","GatheringItemLevelConvertTable#275",14,"e3f2",True
20075,"綱のように見える謎多き魚。縛られたまま川に捨てられた捕虜たちの魂が、戒めの綱に宿って魚になったという伝承もある","綱魚","GatheringItemLevelConvertTable#275",15,"e3f2",True
20076,"天女魚の近縁種だが、より鮮やかな桃色の魚体を持つ。その美しさから、空を舞う天女に喩えられ、観賞魚として名高い","飛天魚","GatheringItemLevelConvertTable#275",14,"e3f2",True
20077,"アジムの使者の近縁種。魚体がより大きく、色合いも夜空のような青であり、神話では月神ナーマの使いとされる","ナーマの使者","GatheringItemLevelConvertTable#275",17,"e3f3",True
20078,"非常に縄張り意識が強いため、産みの親さえ睨み付けるという。力が物を言うオロニル族社会では、好まれる存在","オヤニラミ","GatheringItemLevelConvertTable#275",18,"e3f3",True
20079,"塩湖に棲息しているためか、焼いただけで程よい塩加減になるという。アラミゴの民にとっては、故郷の味と言える","アバラシアピピラ","GatheringItemLevelConvertTable#275",20,"g3f3",True
20080,"ブラスローチの近縁種だが、こちらは鋼のような鈍い銀色をしている。ただし、実際にはヌルヌルしており硬くはない","スティールローチ","GatheringItemLevelConvertTable#275",19,"g3f3",True
20081,"ブラックソールの近縁種。靴底のような形状は同じだが、塩湖の底で捕食者に見つからないよう白色化している","アイボリーソール","GatheringItemLevelConvertTable#275",20,"g3f3",True
20082,"オサード小大陸沿岸部では、食用として一般的な魚。成長に応じて、シマダイ、サンバソウ、クチグロなどとも呼ばれる","イシダイ","GatheringItemLevelConvertTable#290",12,"e3f1",True
20083,"古の時代から姿を保つ甲鱗綱の魔物。非常に嗅覚が敏感で、巧みに獲物の臭いをかぎ分けて、狩りを行うという","千牙竜","GatheringItemLevelConvertTable#290",12,"e3f1",True
20084,"魚のようにも、海豚のようにも見えるが、博物学者によれば甲鱗綱の魔物らしい。最近まで絶滅した種と信じられていた","魚蜥蜴","GatheringItemLevelConvertTable#290",15,"e3f2",True
20085,"己こそが紅玉海最強の存在であると、うそぶいていたところ、スサノオによって無二江に投げ捨てられ、海に帰れずにいるらしい","八角","GatheringItemLevelConvertTable#290",14,"e3f2",True
20086,"髭ヅラで堂々とした魚体を誇ることから、風水術を究めた方士に喩えられる。身は大味だが、コウジン族にとっては美味らしい","方士魚","GatheringItemLevelConvertTable#290",14,"e3f2",True
20087,"焔を連想させる橙色の模様が特徴的。かつて日食は、この魚が太陽を喰らうために、起こると考えられていた","焔魚","GatheringItemLevelConvertTable#290",18,"e3f3",True
20088,"強力な毒を持つ。かつて、その毒が主君殺しに利用されたため、不名誉な名で呼ばれるが、実際は温厚で噛みつくことは少ない","不忠蛇","GatheringItemLevelConvertTable#290",17,"e3f3",True
20089,"太陽神アジムと月神ナーマが去るときに、アウラを見守るために残した使い。以降、魚は目を閉じることがなくなったという","永遠の眼","GatheringItemLevelConvertTable#275",16,"e3f3",True
20090,"アウラ・ゼラの神話によれば、馬の魂は死後、神の使いである魚として生まれ変わる。特に名馬は白い魚になるという","名馬の魂","GatheringItemLevelConvertTable#290",16,"e3f3",True
20091,"第六霊災の際、大洪水によって海からアバラシア山脈まで運ばれてきたという伝承があるが、真偽の程は定かではない","フラッドトゥーナ","GatheringItemLevelConvertTable#290",21,"g3f3",True
20092,"アラミゴ人傭兵の兜に見立てた名で呼ばれる節足動物。昔は、その殻を焼き、割れ方で出陣前の吉兆を占ったという","マーシナリークラブ","GatheringItemLevelConvertTable#290",20,"g3f3",True
20093,"この種の魚を見て、シャーレアン人は蝶を連想し、アラミゴ人は死霊を連想した。ここに文化の差を感じずにはいられない","アンデッドフィッシュ","GatheringItemLevelConvertTable#290",19,"g3f3",True
20094,"浮遊物に引き寄せられる習性があるため、湖で泳いでいると寄ってくることがある。戯れるか銛を突き立てるかは、貴方次第","シルクモラモラ","GatheringItemLevelConvertTable#275",21,"g3f3",True
20095,"ロッホ・セル湖の食物連鎖の頂点に立つ甲鱗綱の魔物。同族同士での争いが絶えず、常に傷を負っているといわれるほど","モササウルス","GatheringItemLevelConvertTable#290",21,"g3f3",True
20096,"タツノコの幼生体。タツノコは、雌から産卵管を受け取ることで、雄が子を産む。その後、成長過程で体色を変える","タツマゴ","GatheringItemLevelConvertTable#290",26,"e3f1",True
20097,"刃物のように鋭い口吻から、銘刀「菊一文字」に喩えられる魚。滑りの強いザラビクニンをも一刀両断して捕食する","イチモンジ","GatheringItemLevelConvertTable#300",12,"e3f1",True
20098,"ブヨブヨとした皮膚で覆われた奇妙な魚。滑りが強く、大型魚に捕食されそうになっても、ヌルリと逃げ出してしまう","ザラビクニン","GatheringItemLevelConvertTable#300",11,"e3f1",True
20099,"","","GatheringItemLevelConvertTable#0",0,,False
20100,"","","GatheringItemLevelConvertTable#0",0,,False
20101,"","","GatheringItemLevelConvertTable#0",0,,False
20102,"","","GatheringItemLevelConvertTable#0",0,,False
20103,"","","GatheringItemLevelConvertTable#0",0,,False
20104,"","","GatheringItemLevelConvertTable#0",0,,False
20105,"","","GatheringItemLevelConvertTable#0",0,,False
20106,"","","GatheringItemLevelConvertTable#0",0,,False
20107,"","","GatheringItemLevelConvertTable#0",0,,False
20108,"","","GatheringItemLevelConvertTable#0",0,,False
20109,"","","GatheringItemLevelConvertTable#0",0,,False
20110,"","","GatheringItemLevelConvertTable#0",0,,False
20111,"","","GatheringItemLevelConvertTable#0",0,,False
20112,"","","GatheringItemLevelConvertTable#0",0,,False
20113,"","","GatheringItemLevelConvertTable#0",0,,False
20114,"","","GatheringItemLevelConvertTable#0",0,,False
20115,"","","GatheringItemLevelConvertTable#0",0,,False
20116,"","","GatheringItemLevelConvertTable#0",0,,False
20117,"","","GatheringItemLevelConvertTable#0",0,,False
20118,"","","GatheringItemLevelConvertTable#0",0,,False
20119,"","","GatheringItemLevelConvertTable#0",0,,False
20120,"","","GatheringItemLevelConvertTable#0",0,,False
30000,"","古ぼけた地図G9","GatheringItemLevelConvertTable#290",26,"s1f1",False
30001,"","古ぼけた地図G10","GatheringItemLevelConvertTable#290",26,"s1f1",False
30002,"","大方士","GatheringItemLevelConvertTable#260",26,"e3f2",False
30003,"","","GatheringItemLevelConvertTable#0",0,,True
30004,"","","GatheringItemLevelConvertTable#0",0,,True
