key,0
57,"「ステルス」効果が有効なモンスターの最大レベルを40にする。"
58,"「ステルス」効果が有効なモンスターの最大レベルを50にする。"
59,"LV15までの穴場を発見し釣りができるようになる。"
60,"LV35までの穴場を発見し釣りができるようになる。"
61,"LV50までの穴場を発見し釣りができるようになる。"
62,"泳がせ釣りで釣った魚をエサにして、キャスティングを実行可能になる。"
63,"エーテルフロー実行時に、自身に最大スタック数の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルフロー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1"
64,"ＩＮＴが8上昇する。"
65,"ＩＮＴが16上昇する。"
66,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。
また、自身のペットによる、ダメージと回復量をベース値の1.1倍にする。"
67,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルフロー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の最大スタック数を2に増加する。"
68,"ＩＮＴが24上昇する。"
69,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。
また、自身のペットによる、ダメージと回復量をベース値の1.3倍にする。"
70,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルフロー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の最大スタック数を3に増加する。"
71,"バディのＳＴＲを5％上昇する。"
72,"バディの最大ＨＰを10％上昇する。"
73,"バディの命中率を5％上昇する。"
74,"バディのクリティカルを15％上昇する。"
75,"バディのＳＴＲを5％上昇する。"
76,"バディの最大ＨＰを10％上昇する。"
77,"バディのＳＴＲを5％上昇する。"
78,"バディの最大ＨＰを5％上昇する。"
79,"バディの命中率を5％上昇する。"
80,"バディのクリティカルを15％上昇する。"
81,"バディのＳＴＲを10％上昇する。"
82,"バディの攻撃速度を10％上昇する。"
83,"バディのＭＮＤを10％上昇する。"
84,"バディの最大ＨＰを5％上昇する。"
85,"バディの命中率を5％上昇する。"
86,"バディのクリティカルを15％上昇する。"
87,"バディのＭＮＤを15％上昇する。"
88,"バディの最大ＨＰを5％上昇する。"
89,"ＤＥＸが8上昇する。"
90,"落下による被ダメージを軽減する。"
91,"ＤＥＸが16上昇する。"
92,"ＤＥＸが24上昇する。"
93,"自身の移動速度を上昇させる。"
94,"HQがないアイテムを採集する際、通常より採集個数が多くなることがある。
発生条件は「プレパレーション」により確認が可能。"
95,"採掘場や岩場が持っている秘められた特殊な性質を、時々発見できるようになる。"
96,"「ステルス」効果が有効なモンスターの最大レベルを54にする。"
97,"「ステルス」効果が有効なモンスターの最大レベルを57にする。"
98,"「ステルス」効果が有効なモンスターの最大レベルを60にする。"
99,"HQがないアイテムを採集する際、通常より採集個数が多くなることがある。
発生条件は「プレパレーション」により確認が可能。"
100,"良木や草刈場が持っている秘められた特殊な性質を、時々発見できるようになる。"
101,"「ステルス」効果が有効なモンスターの最大レベルを54にする。"
102,"「ステルス」効果が有効なモンスターの最大レベルを57にする。"
103,"「ステルス」効果が有効なモンスターの最大レベルを60にする。"
104,"LV55までの穴場を発見し釣りができるようになる。"
105,"LV60までの穴場を発見し釣りができるようになる。"
106,"浮島を釣り場としてキャスト実行可能になる。"
107,"「ステルス」効果が有効なモンスターの最大レベルを54にする。"
108,"「ステルス」効果が有効なモンスターの最大レベルを57にする。"
109,"「ステルス」効果が有効なモンスターの最大レベルを60にする。"
110,"溶岩を釣り場としてキャスト実行可能になる。"
111,"魔泉を釣り場としてキャスト実行可能になる。"
112,"ＶＩＴが8上昇する。"
113,"ＶＩＴが16上昇する。"
114,"ＶＩＴが24上昇する。"
115,"ＤＥＸが8上昇する。"
116,"ＤＥＸが16上昇する。"
117,"自身のオートアタックを除くアクションによるダメージをベース値の1.1倍にする。
また、自身が設置したタレットによるダメージをベース値の1.1倍にする。"
118,"ＤＥＸが24上昇する。"
119,"自身のオートアタックを除くアクションによるダメージをベース値の1.2倍にする。
また、自身が設置したタレットによるダメージをベース値の1.2倍にする。"
120,"ＭＮＤが8上昇する。"
121,"ＭＮＤが16上昇する。"
122,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。"
123,"ＭＮＤが24上昇する。"
124,"次に詠唱するベネフィラが必ずクリティカルヒットする
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ベネフィク実行時（発動確率15％）"
125,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。"
126,"「ステルス」効果が有効なモンスターの最大レベルを64にする。"
127,"「ステルス」効果が有効なモンスターの最大レベルを67にする。"
128,"「ステルス」効果が有効なモンスターの最大レベルを70にする。"
129,"「ステルス」効果が有効なモンスターの最大レベルを64にする。"
130,"「ステルス」効果が有効なモンスターの最大レベルを67にする。"
131,"「ステルス」効果が有効なモンスターの最大レベルを70にする。"
132,"「ステルス」効果が有効なモンスターの最大レベルを64にする。"
133,"「ステルス」効果が有効なモンスターの最大レベルを67にする。"
134,"「ステルス」効果が有効なモンスターの最大レベルを70にする。"
135,"塩湖を釣り場としてキャスト実行可能になる。"
136,"LV65までの穴場を発見し釣りができるようになる。"
137,"LV70までの穴場を発見し釣りができるようになる。"
138,"「高品質」状態になる確率がわずかに上昇する。"
139,"「高品質」状態になる確率がわずかに上昇する。"
140,"「高品質」状態になる確率がわずかに上昇する。"
141,"「高品質」状態になる確率がわずかに上昇する。"
142,"「高品質」状態になる確率がわずかに上昇する。"
143,"「高品質」状態になる確率がわずかに上昇する。"
144,"「高品質」状態になる確率がわずかに上昇する。"
145,"「高品質」状態になる確率がわずかに上昇する。"
146,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
147,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
148,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
149,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
150,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
151,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
152,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
153,"製作開始から2ターン目に、一定確率で最大CPを増加させる「魔匠の閃き」状態を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>マイスター時：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>必ず発動する"
154,"漁師にクラスチェンジした際、自動でファゾムの効果を得る。"
155,"漁場が持つ特殊な性質を発見できるようになる。"
156,"かばうの効果中に自身が肩代わりするダメージを20％軽減する。"
157,"ウォークライのリキャストタイムを5秒短縮する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>一部を除く敵に対する原初の魂、スチールサイクロン、フェルクリーヴ、デシメートの命中時"
158,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラックブラッド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特定のアクションの命中時"
159,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラックブラッド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラッドウェポン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中に実行する物理攻撃の命中時、および<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラッドプライス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中"
160,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「闘気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ウェポンスキルのクリティカルヒット時（発動確率50％）"
161,"いずれかの<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「構え」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果中に、羅刹衝の効果が変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>金剛の構え効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>射程が短くなるが対象をノックバックさせる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>疾風の構え効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>威力が減少するが短時間で2回実行できる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>紅蓮の構え効果中：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>威力が上昇する。"
162,"「竜牙竜爪」の命中時に「竜尾大車輪」を、「竜尾大車輪」の命中時に「竜牙竜爪」を、それぞれ一度だけ実行することができるようになる。このとき、威力が100上昇する。"
163,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ドラゴンアイ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
ドラゴンアイが3段階まで付与された状態でゲイルスコグルを実行すると、蒼の竜血が<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「紅の竜血」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に変化する。
紅の竜血効果中はゲイルスコグルが<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ナーストレンド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に変化する。
効果時間が切れると紅の竜血は蒼の竜血に戻る。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「蒼の竜血」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中のミラージュダイブ実行時"
164,"自身のオートアタックを除くアクションによる物理ダメージを5％上昇させる。"
165,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「忍気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が6ずつ上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>オートアタックの命中時"
166,"縮地のリキャストタイムをリセットする。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>一部を除く敵に対する火遁の術、雷遁の術、氷遁の術の実行時"
167,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「忍気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を30上昇させる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ぶんどるの命中時"
168,"ベノムバイトがコースティックバイトに、ウィンドバイトがストームバイトに変化する。"
169,"賢人のバラード、軍神のパイオン、旅神のメヌエットの追加効果が発動する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>賢人のバラード、軍神のパイオン、旅神のメヌエットのいずれかを実行中でかつエンピリアルアローの命中時"
170,"スプリットショットがヒートスプリットショットに、スラッグショットがヒートスラッグショットに、クリーンショットがヒートクリーンショットに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が50以上の状態"
171,"サンダーがサンダガに変化する。"
172,"サンダラがサンダジャに変化する。"
173,"フレアの消費ＭＰが2/3になる。
実行時に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルハート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を全て消費する
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルハート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中"
174,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ポリグロット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エノキアン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果を30秒間継続させる
さらに、エノキアンの効果量を10％に上昇させる。"
175,"バイオがバイオラに変化する。"
176,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルインラ強化」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
ルインラがルインジャに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身が召喚中のペットによるアクションの実行時（発動確率15％）"
177,"バイオラがバイオガに、ミアズマがミアズガに変化する。"
178,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トランス深度」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>トランス・バハムートの効果終了時"
179,"ストーンがストンラに変化する。"
180,"エアロがエアロラに変化する。"
181,"ストンラがストンガに変化する。"
182,"ストンガがストンジャに変化する。"
183,"アサイラムおよびアサイズのリキャストタイムを5秒短縮する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ケアル、ケアルラのクリティカルヒット時（発動確率20％）"
184,"気炎法が魔炎法に変化する。"
185,"エーテルフローのリキャストタイムを5秒短縮する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>エーテルフローを消費するアクションの実行時"
186,"コンバスがコンバラに変化する。"
187,"マレフィクがマレフィラに変化する。"
188,"マレフィラがマレフィガに変化する。"
189,"ライトスピードのリキャストタイムを10秒短縮する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ディグニティ実行時"
190,"採集開始時にすべてのリーチゲージを0にする。
対象：レベル60以下の採集場所"
191,"採集開始時にすべてのリーチゲージを0にする。
対象：レベル60以下の採集場所"
192,"時間あたりのGP回復量を上昇する。"
193,"時間あたりのGP回復量を上昇する。"
194,"時間あたりのGP回復量を上昇する。"
195,"ジョルトがジョルラに変化する。"
196,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒーリングリリー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
付与されているヒーリングリリーの数に応じて、アサイラム、アサイズ、テトラグラマトン、ディヴァインベニゾンのリキャストタイムを短縮させて実行することができる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒーリングリリー1つのとき短縮率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>4％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒーリングリリー2つのとき短縮率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10％
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヒーリングリリー3つのとき短縮率：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20％
対象アクションの実行時にヒーリングリリーを全て消費する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>戦闘中の自身またはパーティメンバーにケアルまたはケアルラを実行してＨＰが回復したとき"
197,"ＩＮＴが8上昇する。"
198,"ＩＮＴが16上昇する。"
199,"ＩＮＴが24上昇する。"
200,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。
"
201,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。
"
202,"ＳＴＲが8上昇する。"
203,"ＳＴＲが16上昇する。"
204,"ＳＴＲが24上昇する。"
205,"自身のオートアタックを除くアクションによる物理ダメージを20％上昇させる。"
206,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インパクト詠唱可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ジョルラ命中時"
207,"自身が実行するすべての魔法の消費ＭＰが50％減少し、かつ被ダメージにより詠唱が中断されることがなくなる。"
208,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「剣気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が追加で上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>居合術を除くウェポンスキルの命中時"
209,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オウス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が5ずつ上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「忠義の剣」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中に実行するオートアタックの命中時、および<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「忠義の盾」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中の盾によるブロック発動時"
210,"ＭＮＤが8上昇する。"
211,"ＭＮＤが16上昇する。"
212,"ＭＮＤが24上昇する。"
213,"エンキンドルのリキャストタイムを10秒短縮する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ルインラ効果アップ発動時"
214,"ルインが気炎法に変化する。"
215,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「剣気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特定のウェポンスキルの命中時"
216,"詠唱時間を有する魔法を実行すると、自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「連続魔」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>連続魔効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>次の魔法を詠唱時間無しで実行することができる。
効果時間中にオートアタックかアビリティ以外のアクションを実行すると、連続魔は即座に解除される。"
217,"ルインがルインガに変化する。"
218,"バーサクが原初の解放に変化する。"
219,"一部の敵を倒した際、まれに青魔法アクションを修得できる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>修得条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>戦闘中に敵がラーニング可能アクションを使用"
220,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。
"
221,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.2倍にする。
"
222,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。
"
223,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.4倍にする。
"
224,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.5倍にする。
"
225,""
226,""
227,""
228,""
229,""
230,""
231,""
232,""
233,""
234,""
235,""
236,""
237,""
238,""
239,""
240,""
241,""
242,""
243,""
244,""
245,""
246,""
247,""
248,""
249,""
250,""
251,""
252,""
253,""
254,""
255,""
256,""
257,""
258,""
259,""
260,""
261,""
262,""
263,""
264,""
265,""
266,""
267,""
268,""
269,""
270,""
271,""
272,""
273,""
274,""
275,""
276,""
277,""
278,""
279,""
280,""
281,""
282,""
283,""
284,""
285,""
286,""
287,""
288,""
289,""
290,""
291,""
292,""
293,""
294,""
295,""
296,""
297,""
298,""
299,""
300,""
301,""
302,""
303,""
304,""
305,""
306,""
307,""
308,""
309,""
310,""
311,""
312,""
313,""
314,""
315,""
316,""
317,""
318,""
319,""
320,""
321,""
322,""
323,""
324,""
325,""
326,""
327,""
328,""
329,""
330,""
331,""
332,""
333,""
334,""
335,""
336,""
337,""
338,""
339,""
340,""
341,""
342,""
343,""
344,""
345,""
346,""
347,""
348,""
349,""
350,""
351,""
352,""
