key,0,1,2,3,4,5,6,7,8
35,"コボルド・フットマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",34,174,0,0,0,0
36,"コボルド・ピックマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",34,174,0,0,0,0
37,"アプカル","ui/icon/063000/063050.tex","リムサ・ロミンサ",32,167,0,0,0,0
38,"テロック","ui/icon/063000/063081.tex","リムサ・ロミンサ",350,175,0,0,0,0
39,"ウラグナイト","ui/icon/063000/063031.tex","リムサ・ロミンサ",34,177,0,0,0,0
40,"バッファロー","ui/icon/063000/063063.tex","リムサ・ロミンサ",32,167,0,0,0,0
41,"マムージャ・ブリーダー","ui/icon/063000/063091.tex","リムサ・ロミンサ",34,177,0,0,0,0
42,"マムージャ・ソフィスト","ui/icon/063000/063091.tex","リムサ・ロミンサ",34,177,0,0,0,0
43,"マムージャ・インフィルトレーター","ui/icon/063000/063091.tex","リムサ・ロミンサ",34,177,0,0,0,0
44,"マムージャ・エクスキューショナー","ui/icon/063000/063091.tex","リムサ・ロミンサ",34,177,0,0,0,0
45,"キキルン・ガルロースター","ui/icon/063000/063060.tex","リムサ・ロミンサ",32,167,0,0,0,0
46,"スニッパー","ui/icon/063000/063065.tex","リムサ・ロミンサ",32,167,0,0,0,0
47,"ジャイアントペリカン","ui/icon/063000/063070.tex","リムサ・ロミンサ",32,168,0,0,0,0
48,"グラスラプトル","ui/icon/063000/063027.tex","リムサ・ロミンサ",32,168,0,0,0,0
49,"ダンミッヂ・スウォーム","ui/icon/063000/063012.tex","リムサ・ロミンサ",32,168,0,0,0,0
50,"ギガントード","ui/icon/063000/063059.tex","リムサ・ロミンサ",32,168,0,0,0,0
51,"グゥーブー","ui/icon/063000/063062.tex","リムサ・ロミンサ",32,168,0,0,0,0
52,"ブラッドショア・ベル","ui/icon/063000/063064.tex","リムサ・ロミンサ",32,167,0,0,0,0
53,"コリブリ","ui/icon/063000/063034.tex","リムサ・ロミンサ",32,167,0,0,0,0
54,"プラズモイド","ui/icon/063000/063011.tex","リムサ・ロミンサ",350,176,0,0,0,0
55,"クァール","ui/icon/063000/063061.tex","リムサ・ロミンサ",350,175,0,0,0,0
56,"ジャングルクァール","ui/icon/063000/063061.tex","リムサ・ロミンサ",32,168,0,0,0,0
57,"ミルデューグゥーブー","ui/icon/063000/063062.tex","リムサ・ロミンサ",32,168,0,0,0,0
58,"バサルトゴーレム","ui/icon/063000/063069.tex","リムサ・ロミンサ",350,175,0,0,0,0
59,"コボルド・サイズマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",34,178,0,0,0,0
60,"コボルド・ミッションアリー","ui/icon/063000/063071.tex","リムサ・ロミンサ",32,167,0,0,0,0
61,"コボルド・ピットマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",32,167,0,0,0,0
62,"サラマンダー","ui/icon/063000/063010.tex","リムサ・ロミンサ",34,177,0,0,0,0
63,"リングテイル","ui/icon/063000/063008.tex","リムサ・ロミンサ",350,175,0,0,0,0
64,"ヴェロキラプトル","ui/icon/063000/063027.tex","リムサ・ロミンサ",350,175,0,0,0,0
65,"ハイランド・コンドル","ui/icon/063000/063005.tex","リムサ・ロミンサ",350,175,0,0,0,0
66,"グレネード","ui/icon/063000/063086.tex","リムサ・ロミンサ",350,176,0,0,0,0
67,"マンティスデビル","ui/icon/063000/063114.tex","リムサ・ロミンサ",33,173,0,0,0,0
68,"コボルド・ラウンズマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,176,0,0,0,0
69,"コボルド・ビーズマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,176,0,0,0,0
70,"コボルド・プリースト","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,176,0,0,0,0
71,"コボルド・クォーリーマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,176,0,0,0,0
72,"ラマーガイアー","ui/icon/063000/063005.tex","リムサ・ロミンサ",33,173,0,0,0,0
73,"デッドマン","ui/icon/063000/063029.tex","リムサ・ロミンサ",33,173,0,0,0,0
74,"シェルフクロウ・サハギン","ui/icon/063000/063095.tex","リムサ・ロミンサ",33,172,0,0,0,0
75,"シェルフスケール・サハギン","ui/icon/063000/063095.tex","リムサ・ロミンサ",33,172,0,0,0,0
76,"シェルフスパイン・サハギン","ui/icon/063000/063095.tex","リムサ・ロミンサ",33,172,0,0,0,0
77,"シーワスプ","ui/icon/063000/063064.tex","リムサ・ロミンサ",33,172,0,0,0,0
78,"シンセティック・ドブラン","ui/icon/063000/063092.tex","リムサ・ロミンサ",350,238,0,0,0,0
79,"ウ・ガマロ・ラウンズマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,238,0,0,0,0
80,"ウ・ガマロ・ビーズマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,238,0,0,0,0
81,"ウ・ガマロ・プリースト","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,238,0,0,0,0
82,"ウ・ガマロ・クォリーマン","ui/icon/063000/063071.tex","リムサ・ロミンサ",350,238,0,0,0,0
83,"トレンチトゥース・サハギン","ui/icon/063000/063095.tex","リムサ・ロミンサ",33,172,0,0,0,0
84,"アクソロトル","ui/icon/063000/063010.tex","リムサ・ロミンサ",33,363,0,0,0,0
85,"サプサ・シェルフクロウ","ui/icon/063000/063095.tex","リムサ・ロミンサ",33,363,0,0,0,0
86,"サプサ・シェルフトゥース","ui/icon/063000/063095.tex","リムサ・ロミンサ",33,363,0,0,0,0
87,"サプサ・シェルフスパイン","ui/icon/063000/063095.tex","リムサ・ロミンサ",33,363,0,0,0,0
88,"海蛇の赤き爪","ui/icon/063000/063119.tex","リムサ・ロミンサ",33,172,0,0,0,0
89,"海蛇の赤き目","ui/icon/063000/063119.tex","リムサ・ロミンサ",33,172,0,0,0,0
90,"IIコホルス・ホプロマクス","ui/icon/063000/063118.tex","リムサ・ロミンサ",32,169,0,0,0,0
91,"IIコホルス・シグニフェル","ui/icon/063000/063118.tex","リムサ・ロミンサ",32,169,0,0,0,0
92,"IIコホルス・エクエス","ui/icon/063000/063118.tex","リムサ・ロミンサ",32,169,0,0,0,0
93,"IIコホルス・ラクエリウス","ui/icon/063000/063118.tex","リムサ・ロミンサ",32,169,0,0,0,0
94,"IIコホルス・ヴァンガード","ui/icon/063000/063100.tex","リムサ・ロミンサ",32,169,0,0,0,0
95,"スクウィレル","ui/icon/063000/063028.tex","グリダニア",0,0,57,83,0,0
96,"フォレストファンガー","ui/icon/063000/063022.tex","グリダニア",0,0,54,68,0,0
97,"マイトリング","ui/icon/063000/063015.tex","グリダニア",0,0,57,83,0,0
98,"ウォータースプライト","ui/icon/063000/063006.tex","グリダニア",0,0,54,69,0,0
99,"チゴー","ui/icon/063000/063016.tex","グリダニア",0,0,54,69,0,0
100,"オポオポ","ui/icon/063000/063008.tex","グリダニア",0,0,57,84,0,0
101,"ミッヂ・スウォーム","ui/icon/063000/063012.tex","グリダニア",0,0,57,84,0,0
102,"コチュー","ui/icon/063000/063007.tex","グリダニア",0,0,57,84,0,0
103,"ブラックエフト","ui/icon/063000/063010.tex","グリダニア",0,0,54,69,0,0
104,"ボッグヤーゾン","ui/icon/063000/063026.tex","グリダニア",0,0,54,68,0,0
105,"ホグレット","ui/icon/063000/063024.tex","グリダニア",0,0,54,69,0,0
106,"サーフィド・スウォーム","ui/icon/063000/063012.tex","グリダニア",0,0,54,69,0,0
107,"インプ","ui/icon/063000/063004.tex","グリダニア",0,0,54,69,0,0
108,"アノール","ui/icon/063000/063027.tex","グリダニア",0,0,54,69,0,0
109,"ツリースラッグ","ui/icon/063000/063013.tex","グリダニア",0,0,55,73,0,0
110,"ローズレット","ui/icon/063000/063023.tex","グリダニア",0,0,54,70,0,0
111,"ダイアマイト","ui/icon/063000/063015.tex","グリダニア",0,0,54,70,0,0
112,"ホーネット・スウォーム","ui/icon/063000/063012.tex","グリダニア",0,0,54,70,0,0
113,"ゴブリン・ハンター","ui/icon/063000/063009.tex","グリダニア",0,0,55,73,0,0
114,"ヴァルチャー","ui/icon/063000/063005.tex","グリダニア",0,0,55,73,0,0
115,"バザード","ui/icon/063000/063005.tex","グリダニア",33,170,54,70,42,245
116,"トレント・サップリング","ui/icon/063000/063018.tex","グリダニア",0,0,54,68,0,0
117,"マジックドボーンズ","ui/icon/063000/063029.tex","グリダニア",0,0,54,70,0,0
118,"マンドラゴラ","ui/icon/063000/063088.tex","グリダニア",0,0,55,73,0,0
119,"ワイルドホグレット","ui/icon/063000/063024.tex","グリダニア",0,0,55,73,0,0
120,"レミュー","ui/icon/063000/063008.tex","グリダニア",0,0,55,74,0,0
121,"ウィーヴィル","ui/icon/063000/063021.tex","グリダニア",0,0,55,74,0,0
122,"フェアリーファンガー","ui/icon/063000/063022.tex","グリダニア",0,0,55,74,0,0
123,"ナット","ui/icon/063000/063019.tex","グリダニア",0,0,55,74,0,0
124,"アマルジャ・ハンター","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,44,251
125,"アマルジャ・ジャベリナー","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,44,251
126,"ボア・ポーチャー","ui/icon/063000/063030.tex","グリダニア",0,0,55,74,0,0
127,"ウルフ・ポーチャー","ui/icon/063000/063042.tex","グリダニア",0,0,55,74,0,0
128,"ラプトル・ポーチャー","ui/icon/063000/063044.tex","グリダニア",0,0,55,74,0,0
129,"ワイルドボア","ui/icon/063000/063024.tex","グリダニア",0,0,55,75,0,0
130,"キキルン・ビーター","ui/icon/063000/063060.tex","グリダニア",0,0,56,78,0,0
131,"ブラックバット","ui/icon/063000/063020.tex","グリダニア",0,0,55,75,0,0
132,"ジズ・ゴーリン","ui/icon/063000/063070.tex","グリダニア",0,0,55,74,0,0
133,"アンテロープ・ドゥ","ui/icon/063000/063002.tex","グリダニア",0,0,56,78,0,0
134,"オーバーグロウン・アイビー","ui/icon/063000/063007.tex","グリダニア",0,0,55,74,0,0
135,"ディズィーズ・トレント","ui/icon/063000/063018.tex","グリダニア",0,0,55,75,0,0
136,"スモールマウス・オロボン","ui/icon/063000/063083.tex","グリダニア",0,0,56,78,0,0
137,"ケッドトラップ","ui/icon/063000/063023.tex","グリダニア",0,0,56,78,0,0
138,"オーバーグロウン・オファリング","ui/icon/063000/063007.tex","グリダニア",0,0,56,78,0,0
139,"バークエフト","ui/icon/063000/063010.tex","グリダニア",0,0,56,78,0,0
140,"シルヴァン・スクリーム","ui/icon/063000/063075.tex","グリダニア",0,0,55,75,0,0
141,"シルヴァン・サウ","ui/icon/063000/063075.tex","グリダニア",0,0,55,75,0,0
142,"シルヴァン・グローン","ui/icon/063000/063075.tex","グリダニア",0,0,55,75,0,0
143,"グロウフライ","ui/icon/063000/063011.tex","グリダニア",0,0,55,75,0,0
144,"ヂッガ","ui/icon/063000/063016.tex","グリダニア",0,0,55,75,0,0
145,"レッドベリー・ラーセナー","ui/icon/063000/063042.tex","グリダニア",0,0,56,78,0,0
146,"レッドベリー・シャープアイ","ui/icon/063000/063030.tex","グリダニア",0,0,56,78,0,0
147,"レッドベリー・ルックアウト","ui/icon/063000/063042.tex","グリダニア",0,0,56,78,0,0
148,"リバー・ヤーゾン","ui/icon/063000/063026.tex","グリダニア",0,0,56,81,0,0
149,"シュラウドアリオン","ui/icon/063000/063013.tex","グリダニア",0,0,57,85,0,0
150,"バルーン","ui/icon/063000/063086.tex","グリダニア",0,0,57,85,0,0
151,"アンテロープ・スタッグ","ui/icon/063000/063002.tex","グリダニア",0,0,56,81,0,0
152,"ベーンマイト","ui/icon/063000/063015.tex","グリダニア",0,0,57,85,0,0
153,"イクサル・デフタロン","ui/icon/063000/063003.tex","グリダニア",0,0,57,85,0,0
154,"イクサル・ストレートビーク","ui/icon/063000/063003.tex","グリダニア",0,0,57,85,0,0
155,"イクサル・ライトビーク","ui/icon/063000/063003.tex","グリダニア",0,0,57,85,0,0
156,"クレイゴーレム","ui/icon/063000/063069.tex","グリダニア",0,0,57,85,0,0
157,"ジズ","ui/icon/063000/063070.tex","グリダニア",0,0,57,85,0,0
158,"ゴブリン・サグ","ui/icon/063000/063009.tex","グリダニア",0,0,56,81,0,0
159,"トードスツール","ui/icon/063000/063022.tex","グリダニア",0,0,54,71,0,0
160,"クァールクロウ・ハンター","ui/icon/063000/063030.tex","グリダニア",0,0,56,81,0,0
161,"クァールクロウ・カッター","ui/icon/063000/063042.tex","グリダニア",0,0,56,81,0,0
162,"クァールクロウ・ポーチャー","ui/icon/063000/063044.tex","グリダニア",0,0,56,81,0,0
163,"ブルード・ジズ","ui/icon/063000/063070.tex","グリダニア",0,0,54,71,0,0
164,"ミッドランド・コンドル","ui/icon/063000/063005.tex","グリダニア",0,0,56,79,0,0
165,"フローティングアイ","ui/icon/063000/063049.tex","グリダニア",0,0,54,71,0,0
166,"アダマンタス","ui/icon/063000/063001.tex","グリダニア",0,0,56,79,0,0
167,"ビッグマウス・オロボン","ui/icon/063000/063083.tex","グリダニア",0,0,56,79,0,0
168,"ストローパー","ui/icon/063000/063090.tex","グリダニア",0,0,54,71,0,0
169,"リンドヴルム","ui/icon/063000/063027.tex","グリダニア",0,0,54,71,0,0
170,"レブナント","ui/icon/063000/063084.tex","グリダニア",0,0,54,71,0,0
171,"デスゲイズ","ui/icon/063000/063078.tex","グリダニア",0,0,54,71,0,0
172,"スプリガン","ui/icon/063000/063087.tex","グリダニア",0,0,54,72,0,0
173,"レッサーカロング","ui/icon/063000/063020.tex","グリダニア",0,0,56,80,0,0
174,"ディープヴォイド・ドーマウス","ui/icon/063000/063028.tex","グリダニア",0,0,56,80,0,0
175,"ドライアド","ui/icon/063000/063018.tex","グリダニア",0,0,57,86,0,0
176,"トレント","ui/icon/063000/063018.tex","グリダニア",0,0,56,80,0,0
177,"オチュー","ui/icon/063000/063007.tex","グリダニア",0,0,55,76,0,0
178,"モルテッド・ジズ","ui/icon/063000/063070.tex","グリダニア",0,0,55,76,0,0
179,"オールドグロウス・トレント","ui/icon/063000/063018.tex","グリダニア",0,0,55,76,0,0
180,"シルヴァン・スクリーチ","ui/icon/063000/063075.tex","グリダニア",0,0,55,76,0,0
181,"シルヴァン・サイ","ui/icon/063000/063075.tex","グリダニア",0,0,55,76,0,0
182,"シルヴァン・スナール","ui/icon/063000/063075.tex","グリダニア",0,0,55,76,0,0
183,"IIIコホルス・ホプロマクス","ui/icon/063000/063118.tex","グリダニア",0,0,55,76,0,0
184,"IIIコホルス・エクエス","ui/icon/063000/063118.tex","グリダニア",0,0,55,76,0,0
185,"IIIコホルス・ラクエリウス","ui/icon/063000/063118.tex","グリダニア",0,0,55,76,0,0
186,"クレーターゴーレム","ui/icon/063000/063069.tex","グリダニア",0,0,54,72,0,0
187,"モルボル","ui/icon/063000/063090.tex","グリダニア",0,0,55,76,0,0
188,"IIIコホルス・セクトール","ui/icon/063000/063118.tex","グリダニア",0,0,55,76,0,0
189,"IIIコホルス・シグニフェル","ui/icon/063000/063118.tex","グリダニア",0,0,55,76,0,0
190,"ワイルドホッグ","ui/icon/063000/063024.tex","グリダニア",0,0,56,82,0,0
191,"カロング","ui/icon/063000/063020.tex","グリダニア",0,0,56,82,0,0
192,"ウォッチウルフ","ui/icon/063000/063052.tex","グリダニア",0,0,57,86,0,0
193,"ドリームトード","ui/icon/063000/063059.tex","グリダニア",0,0,55,77,0,0
194,"シルフランド・コンドル","ui/icon/063000/063005.tex","グリダニア",0,0,55,77,0,0
195,"イクサル・ウィンドタロン","ui/icon/063000/063003.tex","グリダニア",0,0,57,86,0,0
196,"イクサル・ボールドウィング","ui/icon/063000/063003.tex","グリダニア",0,0,57,86,0,0
197,"シルフィード・スクリーチ","ui/icon/063000/063075.tex","グリダニア",0,0,55,77,0,0
198,"シルフィード・サイ","ui/icon/063000/063075.tex","グリダニア",0,0,55,77,0,0
199,"シルフィード・スナール","ui/icon/063000/063075.tex","グリダニア",0,0,55,77,0,0
200,"デュラハン","ui/icon/063000/063017.tex","グリダニア",0,0,57,86,0,0
201,"ケッド","ui/icon/063000/063019.tex","グリダニア",0,0,56,82,0,0
202,"ミルクルート・クラスター","ui/icon/063000/063007.tex","グリダニア",0,0,55,77,0,0
203,"シルフボンネット","ui/icon/063000/063022.tex","グリダニア",0,0,55,77,0,0
204,"シルフランド・センチネル","ui/icon/063000/063018.tex","グリダニア",0,0,55,77,0,0
205,"ミルクルート・サップリング","ui/icon/063000/063023.tex","グリダニア",0,0,55,77,0,0
206,"マーモット","ui/icon/063000/063028.tex","ウルダハ",0,0,0,0,43,247
207,"ヒュージ・ホーネット","ui/icon/063000/063048.tex","ウルダハ",0,0,0,0,43,247
208,"カクター","ui/icon/063000/063073.tex","ウルダハ",0,0,0,0,42,261
209,"スナッピング・シュルー","ui/icon/063000/063089.tex","ウルダハ",0,0,0,0,43,247
210,"アーススプライト","ui/icon/063000/063055.tex","ウルダハ",0,0,0,0,42,243
211,"ハンマービーク","ui/icon/063000/063070.tex","ウルダハ",0,0,0,0,42,243
212,"ヤーゾン・フィーダー","ui/icon/063000/063026.tex","ウルダハ",0,0,0,0,42,243
213,"アントリング・ワーカー","ui/icon/063000/063076.tex","ウルダハ",0,0,0,0,43,248
214,"オロボン","ui/icon/063000/063083.tex","ウルダハ",0,0,0,0,43,248
215,"サーフィド・クラウド","ui/icon/063000/063012.tex","ウルダハ",0,0,0,0,43,248
216,"ラスティコブラン","ui/icon/063000/063092.tex","ウルダハ",0,0,0,0,42,243
217,"スプリガン・グレイブラバー","ui/icon/063000/063087.tex","ウルダハ",0,0,0,0,43,248
218,"ゴブリン・マガー","ui/icon/063000/063009.tex","ウルダハ",0,0,0,0,42,243
219,"サンドトード","ui/icon/063000/063059.tex","ウルダハ",0,0,0,0,42,243
220,"キキルン・シェルスウィーパー","ui/icon/063000/063060.tex","ウルダハ",0,0,0,0,43,248
221,"サンバット","ui/icon/063000/063020.tex","ウルダハ",0,0,0,0,43,249
222,"エフト","ui/icon/063000/063010.tex","ウルダハ",0,0,0,0,43,249
223,"アントリング・ソルジャー","ui/icon/063000/063076.tex","ウルダハ",0,0,0,0,43,249
224,"モングレル","ui/icon/063000/063052.tex","ウルダハ",0,0,0,0,42,244
225,"ペイスト","ui/icon/063000/063080.tex","ウルダハ",0,0,0,0,42,244
226,"サンミッヂ・スウォーム","ui/icon/063000/063012.tex","ウルダハ",0,0,0,0,42,244
227,"コチニールカクター","ui/icon/063000/063073.tex","ウルダハ",0,0,0,0,43,249
228,"ボム","ui/icon/063000/063086.tex","ウルダハ",0,0,0,0,42,244
229,"カッパーコブラン","ui/icon/063000/063092.tex","ウルダハ",0,0,0,0,42,244
230,"キヴロン家の侍衛","ui/icon/063000/063043.tex","ウルダハ",0,0,0,0,43,249
231,"キヴロン家の使用人","ui/icon/063000/063043.tex","ウルダハ",0,0,0,0,43,249
232,"ジャイアントトータス","ui/icon/063000/063001.tex","ウルダハ",0,0,0,0,42,261
233,"アントリング・セントリー","ui/icon/063000/063076.tex","ウルダハ",0,0,0,0,43,248
234,"シックシェル","ui/icon/063000/063032.tex","ウルダハ",0,0,0,0,42,245
235,"スカフィテ","ui/icon/063000/063031.tex","ウルダハ",0,0,0,0,42,245
236,"トキシックトード","ui/icon/063000/063059.tex","ウルダハ",0,0,0,0,43,249
237,"ツコツコ","ui/icon/063000/063082.tex","ウルダハ",0,0,0,0,44,251
238,"ヴァンドロス・インプ","ui/icon/063000/063004.tex","ウルダハ",0,0,0,0,44,250
239,"ブロウフライ・スウォーム","ui/icon/063000/063012.tex","ウルダハ",0,0,0,0,44,250
240,"ミオトラグス・ビリー","ui/icon/063000/063093.tex","ウルダハ",0,0,0,0,44,250
241,"ミオトラグス・ナニー","ui/icon/063000/063093.tex","ウルダハ",0,0,0,0,44,250
242,"ロッティング・ノーブル","ui/icon/063000/063014.tex","ウルダハ",0,0,0,0,44,250
243,"ロッティング・コープス","ui/icon/063000/063014.tex","ウルダハ",0,0,0,0,44,250
244,"ブローテッド・ボギー","ui/icon/063000/063084.tex","ウルダハ",0,0,0,0,42,245
245,"レッドコブラン","ui/icon/063000/063092.tex","ウルダハ",0,0,0,0,42,245
246,"ヤーゾン・スカベンジャー","ui/icon/063000/063026.tex","ウルダハ",0,0,0,0,42,245
247,"ラフィングトード","ui/icon/063000/063059.tex","ウルダハ",0,0,0,0,42,245
248,"ムーン・パイルドライバー","ui/icon/063000/063039.tex","ウルダハ",0,0,0,0,42,245
249,"アマルジャ・ブルーザー","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,254
250,"アマルジャ・シーア","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,254
251,"ファーブル","ui/icon/063000/063068.tex","ウルダハ",0,0,0,0,44,252
252,"サボテンダー","ui/icon/063000/063073.tex","ウルダハ",0,0,0,0,45,254
253,"キャズム・バザード","ui/icon/063000/063005.tex","ウルダハ",0,0,0,0,44,252
254,"ポッターワスプ・スウォーム","ui/icon/063000/063012.tex","ウルダハ",0,0,0,0,45,254
255,"キキルン・ロウランナー","ui/icon/063000/063060.tex","ウルダハ",0,0,0,0,44,252
256,"アクスビーク","ui/icon/063000/063070.tex","ウルダハ",0,0,0,0,44,252
257,"サンドスキン・ペイスト","ui/icon/063000/063080.tex","ウルダハ",0,0,0,0,45,254
258,"フォールン・メイジ","ui/icon/063000/063014.tex","ウルダハ",0,0,0,0,45,254
259,"アマルジャ・レンジャー","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,44,252
260,"骸旅団の格闘兵","ui/icon/063000/063045.tex","ウルダハ",0,0,0,0,45,254
261,"骸旅団の魔術兵","ui/icon/063000/063046.tex","ウルダハ",0,0,0,0,45,254
262,"サンドストーン・ゴーレム","ui/icon/063000/063069.tex","ウルダハ",0,0,0,0,45,254
263,"ファイアスプライト","ui/icon/063000/063054.tex","ウルダハ",0,0,0,0,45,256
264,"ラセット・ヤーゾン","ui/icon/063000/063026.tex","ウルダハ",0,0,0,0,45,257
265,"サンドウォーム","ui/icon/063000/063094.tex","ウルダハ",0,0,0,0,45,257
266,"アマルジャ・スナイパー","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,257
267,"アマルジャ・ディヴィネーター","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,257
268,"ドレイク","ui/icon/063000/063053.tex","ウルダハ",0,0,0,0,45,257
269,"スモークボム","ui/icon/063000/063086.tex","ウルダハ",0,0,0,0,45,257
270,"アマルジャ・ハルバルディア","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,257
271,"フォールン・ウィザード","ui/icon/063000/063014.tex","ウルダハ",0,0,0,0,45,257
272,"フォールン・パイクマン","ui/icon/063000/063014.tex","ウルダハ",0,0,0,0,45,257
273,"ゴールデンフリース","ui/icon/063000/063068.tex","ウルダハ",0,0,0,0,44,253
274,"ミラーナイト","ui/icon/063000/063040.tex","ウルダハ",0,0,0,0,44,253
275,"クォーツドブラン","ui/icon/063000/063092.tex","ウルダハ",0,0,0,0,44,253
276,"アマルジャ・ピュージャリスト","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,255
277,"アマルジャ・ランサー","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,255
278,"アイアントータス","ui/icon/063000/063001.tex","ウルダハ",0,0,0,0,45,255
279,"テンパード・グラディエーター","ui/icon/063000/063042.tex","ウルダハ",0,0,0,0,45,255
280,"テンパード・オラター","ui/icon/063000/063043.tex","ウルダハ",0,0,0,0,45,255
281,"アマルジャ・アーチャー","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,255
282,"ザハラク・バトルドレイク","ui/icon/063000/063053.tex","ウルダハ",0,0,0,0,45,320
283,"IVコホルス・セクトール","ui/icon/063000/063118.tex","ウルダハ",0,0,0,0,42,246
284,"IVコホルス・ホプロマクス","ui/icon/063000/063118.tex","ウルダハ",0,0,0,0,42,246
285,"アーリマン","ui/icon/063000/063049.tex","ウルダハ",0,0,0,0,46,258
286,"ザハラク・ピュージャリスト","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,320
287,"ザハラク・アーチャー","ui/icon/063000/063051.tex","ウルダハ",0,0,0,0,45,320
