key,0,1,2,3,4
14,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>からリンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」に誘われました。"
15,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>をリンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」のリーダーに設定しました。"
16,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>のリンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」リーダー設定を解除しました。"
17,"システムからのメッセージ",1,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」を脱退しました。"
18,"システムからのメッセージ",33,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」は解散しました。"
19,"システムからのメッセージ",1,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」から<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>を除名しました。"
20,"システムからのメッセージ",1,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」から除名されました。"
21,"システムからのメッセージ",1,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」のマスター権限を<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>に委譲しました。"
22,"システムからのメッセージ",33,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」のマスター権限が<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>に委譲されました。"
23,"システムからのメッセージ",33,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」のリーダーに設定されました。"
24,"システムからのメッセージ",1,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」のリーダー設定が解除されました。"
25,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にレターを送信しました。"
26,"システムからのメッセージ",1,0,False,"レターを削除しました。"
27,"システムからのメッセージ",1,0,False,"レターから<Sheet(Item,IntegerParameter(1),0)/><If(GreaterThan(IntegerParameter(2),1))>×<Value>IntegerParameter(2)</Value><Else/></If>を受け取りました。"
28,"システムからのメッセージ",1,0,False,"レターから<Format(IntegerParameter(1),FF022C)/>ギルを受け取りました。"
29,"採集に関するシステムメッセージ",9,0,False,"フレンドレターに添付されたアイテムが未受領のままのため、フレンドからはこれ以上アイテムが添付されたレターを受信できません。"
30,"採集に関するシステムメッセージ",8,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>は今トレードできません。"
31,"採集に関するシステムメッセージ",8,0,False,"他人に受け渡しができないアイテムです。"
32,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にトレードを申し込みました。"
33,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>の内容確認をまっています。"
34,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>からトレードを申し込まれました。"
35,"システムからのメッセージ",1,0,False,"トレードが開始されました。"
36,"システムからのメッセージ",1,0,False,"トレードがキャンセルされました。"
37,"システムからのメッセージ",1,0,False,"トレード内容が変更されました。"
38,"システムからのメッセージ",33,0,False,"トレードが完了しました。"
39,"採集に関するシステムメッセージ",8,0,False,"所持品がいっぱいでアイテムを受け取れません。トレードできません。"
40,"採集に関するシステムメッセージ",8,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>の所持品がいっぱいでアイテムをトレードできません。"
41,"採集に関するシステムメッセージ",8,0,False,"耐久度が100％アイテムのみトレード可能です。"
42,"採集に関するシステムメッセージ",8,0,False,"一つしか持てないアイテムをすでに持っているため、トレードできません。"
43,"採集に関するシステムメッセージ",8,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>が一つしか持てないアイテムをすでに持っているため、トレードできません。"
44,"システムからのメッセージ",8,0,False,"トレード相手と離れるとトレードはキャンセルされます。"
45,"採集に関するシステムメッセージ",8,0,False,"入力可能な文字数の上限をこえています。"
46,"採集に関するシステムメッセージ",8,0,False,"所持金がいっぱいでアイテムを受け取れません。トレードできません。"
47,"採集に関するシステムメッセージ",8,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>の所持金がいっぱいでアイテムをトレードできません。"
48,"採集に関するシステムメッセージ",8,0,False,"「取り込み中」のためトレードを申し込みできませんでした。"
49,"採集に関するシステムメッセージ",1,0,False,"<Highlight>StringParameter(1)</Highlight>は「取り込み中」のためTellを送信できませんでした。"
50,"採集に関するシステムメッセージ",1,0,False,"<Highlight>StringParameter(1)</Highlight>へのTellの送信に失敗しました。"
51,"採集に関するシステムメッセージ",8,0,False,"ターゲット対象のPCが見つかりません。"
52,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>の追尾を開始します。"
53,"システムからのメッセージ",33,0,False,"自動追尾がキャンセルされました。"
54,"採集に関するシステムメッセージ",8,0,False,"トレードの実行ができませんでした。"
55,"採集に関するシステムメッセージ",8,0,False,"ブラックリスト登録したキャラクターです。Tellをできません。"
56,"採集に関するシステムメッセージ",8,0,False,"ブラックリスト登録したキャラクターです。トレードを申し込めません。"
57,"採集に関するシステムメッセージ",8,0,False,"ブラックリスト登録したキャラクターです。パーティに誘えません。"
58,"採集に関するシステムメッセージ",8,0,False,"ブラックリスト登録したキャラクターです。リンクシェルに勧誘できません。"
59,"採集に関するシステムメッセージ",8,0,False,"所持品の空きが残り<Value>IntegerParameter(1)</Value>枠です。"
60,"システムからのメッセージ",33,0,False,"<Unknown60>0142</Unknown60><If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がパーティに参加しました。"
61,"システムからのメッセージ",33,0,False,"<Unknown60>0142</Unknown60><If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>のパーティに参加しました。"
62,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>はパーティ参加を辞退しました。"
63,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>のパーティへの参加を辞退しました。"
64,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>へパーティリーダーを委譲しました。"
65,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>からパーティリーダーを委譲されました。"
66,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が新しいパーティリーダーになりました。"
67,"システムからのメッセージ",1,0,False,"<Unknown60>0148</Unknown60><If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>をパーティから離脱させました。"
68,"システムからのメッセージ",1,0,False,"<Unknown60>0148</Unknown60><If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>のパーティから離脱しました。"
69,"システムからのメッセージ",33,0,False,"<Unknown60>0148</Unknown60><If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がパーティから離脱しました。"
70,"システムからのメッセージ",33,0,False,"<Unknown60>0148</Unknown60>自分がリーダーのパーティから離脱しました。"
71,"システムからのメッセージ",33,0,False,"<Unknown60>0148</Unknown60><If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がパーティから離脱したため、<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>が新しいパーティリーダーとなりました。"
72,"システムからのメッセージ",33,0,False,"<Unknown60>0148</Unknown60>パーティを解散しました。"
73,"システムからのメッセージ",33,0,False,"<Unknown60>0148</Unknown60>パーティが解散されました。"
74,"システムからのメッセージ",33,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」に正式加入しました。"
75,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がリンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」に正式加入しました。"
76,"システムからのメッセージ",1,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」への正式加入を辞退しました。"
77,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がリンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」から脱退しました。"
78,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がフレンドになりました。"
79,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>のフレンド申請を断りました。"
80,"システムからのメッセージ",32,0,False,"サーチ情報を更新しました。"
81,"システムからのメッセージ",32,0,False,"設定された条件によるPCサーチ結果を反映しました。"
82,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>へのフレンド申請を取り消しました。"
83,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>からのフレンド申請が取り消されました。"
84,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がオフラインになりました。"
85,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がパーティに復帰しました。"
86,"採集に関するシステムメッセージ",8,0,False,"ブラックリスト登録したキャラクターです。マテリア装着依頼はできません。"
87,"採集に関するシステムメッセージ",8,0,False,"クラフターではないため、マテリア装着依頼はできません。"
88,"システムからのメッセージ",33,0,False,"未知の土地に足を踏み入れた！"
89,"採集に関するシステムメッセージ",8,0,False,"キャラクターリストの取得に失敗しました。別のDATA CENTERを利用するかしばらくお待ちください。"
90,"システムからのメッセージ",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がリンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」への正式加入を辞退しました。"
91,"システムからのメッセージ",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>のリンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」への勧誘を取りやめました。"
92,"システムからのメッセージ",33,0,False,"リンクシェル「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」への勧誘が取りやめられました。"
93,"採集に関するシステムメッセージ",8,0,False,"レターの処理中です。終了までお待ちください。"
94,"パーティ募集の新着情報",1,0,False,"現在パーティ募集は<Value>IntegerParameter(1)</Value>件、うち詳細検索の条件に見合った募集<If(Equal(IntegerParameter(2),0))>はありません。<Else/>が<Value>IntegerParameter(2)</Value>件あります。</If>"
95,"システムからのメッセージ",1,0,False,"すべてのパーティ勧誘を取りやめました。"
96,"採集に関するシステムメッセージ",8,0,False,"美容師専用の髪型・フェイスペイントは使用できませんので、初期値を適用します。"
97,"システムからのメッセージ",1,0,False,"一定時間操作が行われなかったため、離席状態になりました。"
98,"システムからのメッセージ",1,0,False,"離席状態を解除しました。"
99,"採集に関するシステムメッセージ",8,0,False,"ブラックリスト登録した募集者です。パーティに参加できません。"
100,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>におどろいた。"
101,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に不満を表した。"
102,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に怒った。"
103,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に照れてみせた。"
104,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にお辞儀した。"
105,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を応援した。"
106,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に拍手した。"
107,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に手まねきした。"
108,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>をなぐさめた。"
109,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に泣いてみせた。"
110,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に踊ってみせた。"
111,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を問い詰めた。"
112,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に居眠りしてみせた。"
113,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に悔しがってみせた。"
114,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に別れの挨拶をした。"
115,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に手を振った。"
116,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に呆れた。"
117,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に喜んでみせた。"
118,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>の前にひざまずいた。"
119,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を笑った。"
120,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>のことを大笑いした。"
121,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を探すように辺りを見わたした。"
122,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にアピールしてみせた。"
123,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に首を横に振ってみせた。"
124,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に否定してみせた。"
125,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に慌ててみせた。"
126,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を指さした。"
127,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>をつついた。"
128,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を称賛した。"
129,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に活を入れた。"
130,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に敬礼した。"
131,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に動転してみせた。"
132,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に肩をすくめてみせた。"
133,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を励ました。"
134,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>をなだめた。"
135,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>によろめきかかった。"
136,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に伸びをしてみせた。"
137,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にすねてみせた。"
138,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に考えてみせた。"
139,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にがっかりしてみせた。"
140,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を歓迎した。"
141,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>にうなずいてみせた。"
142,"感情表現",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>は<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>に肯定してみせた。"
