key,0,1,2,3,4,5,6,7,8,9,10,11
276,3,0,0,0,0,"/addpvpaction","/apa","","","",36,1000
277,3,1,16,0,0,"/pvpaction","/pvpac","","","",4,0
279,3,1,18,0,0,"/blueaction","","","","",36,0
301,2,1,2,0,0,"/autolockon","","","","",36,0
302,2,1,2,0,0,"/autofacetarget","","","","",36,0
303,2,1,2,0,0,"/targetring","","","","",36,0
304,2,1,2,0,0,"/targetline","","","","",36,0
305,2,1,2,0,0,"/linkline","","","","",36,0
306,2,1,2,0,0,"/autotarget","","","","",36,0
307,2,1,2,0,0,"/displayhead","","","","",36,0
308,2,1,2,0,0,"/displayarms","","","","",36,0
309,2,1,2,0,0,"/autosheathe","/ashathe","","","",36,0
310,2,1,2,0,0,"/targetself","","","","",36,0
311,2,1,2,0,0,"/groundclick","","","","",36,0
312,4,3,2,2,2,"/chatlog","","","","",36,0
313,3,2,2,2,0,"/battleeffect","","","","",228,0
314,3,2,4,2,0,"/hud","","","","",32,0
315,6,3,2,3,7,"/hotbar","","","","",36,0
316,6,3,2,3,7,"/crosshotbar","/chotbar","","","",36,0
317,1,0,0,0,0,"/hudreset","","","","",32,0
318,1,0,0,0,0,"/uireset","","","","",32,0
319,2,1,0,0,0,"/uiscale","","","","",32,0
320,2,1,2,0,0,"/actionerror","/aerror","","","",36,0
321,2,1,2,0,0,"/recasterror","/rerror","","","",36,0
322,1,0,0,0,0,"//eventReset","","","","",32,0
323,2,1,2,0,0,"/crosshotbartype","/chotbartype","","","",36,0
324,2,1,2,0,0,"/crosshotbardisplay","/chotbardisplay","","","",36,0
325,6,3,2,16,7,"/pvphotbar","","","","",36,0
326,6,3,2,16,7,"/pvpcrosshotbar","/pvpchotbar","","","",36,0
327,2,1,2,0,0,"/emotelog","","","","",36,0
328,2,0,0,0,0,"/jobhudmode","","","","",36,0
329,2,0,0,0,0,"/mastervolume","","","","",228,0
330,2,0,0,0,0,"/bgm","","","","",228,0
331,2,0,0,0,0,"/soundeffects","","","","",228,0
332,2,0,0,0,0,"/voice","","","","",228,0
333,2,0,0,0,0,"/systemsounds","","","","",228,0
334,2,0,0,0,0,"/ambientsounds","","","","",228,0
335,2,0,0,0,0,"/soundeffectsself","","","","",228,0
336,2,0,0,0,0,"/soundeffectsparty","","","","",228,0
337,2,0,0,0,0,"/soundeffectsother","","","","",228,0
338,2,0,0,0,0,"/systemsoundsspeaker","","","","",228,0
339,2,0,0,0,0,"/tiltcamera","","","","",36,0
340,2,1,2,0,0,"/mountbgm","","","","",100,0
341,2,0,0,0,0,"/performsounds","","","","",228,0
401,1,0,0,0,0,"/emote","/em","","","",292,0
402,2,1,2,0,0,"/surprised","","","","",293,0
403,2,1,2,0,0,"/angry","","","","",293,0
404,2,1,2,0,0,"/furious","","","","",293,0
405,2,1,2,0,0,"/blush","","","","",293,0
406,2,1,2,0,0,"/bow","","","","",293,0
407,2,1,2,0,0,"/cheer","","","","",293,0
408,2,1,2,0,0,"/clap","","","","",293,0
409,2,1,2,0,0,"/beckon","","","","",293,0
410,2,1,2,0,0,"/comfort","","","","",293,0
411,2,1,2,0,0,"/cry","","","","",293,0
412,2,1,2,0,0,"/dance","","","","",293,0
413,2,1,2,0,0,"/doubt","","","","",293,0
414,2,1,2,0,0,"/doze","","","","",293,0
415,2,1,2,0,0,"/fume","","","","",293,0
416,2,1,2,0,0,"/goodbye","","","","",293,0
417,2,1,2,0,0,"/wave","","","","",293,0
418,2,1,2,0,0,"/huh","","","","",293,0
419,2,1,2,0,0,"/joy","","","","",293,0
420,2,1,2,0,0,"/kneel","","","","",293,0
421,2,1,2,0,0,"/chuckle","","","","",293,0
422,2,1,2,0,0,"/laugh","","","","",293,0
423,2,1,2,0,0,"/lookout","","","","",293,0
424,2,1,2,0,0,"/me","","","","",293,0
425,2,1,2,0,0,"/no","","","","",293,0
426,2,1,2,0,0,"/deny","","","","",293,0
427,2,1,2,0,0,"/panic","","","","",293,0
428,2,1,2,0,0,"/point","","","","",293,0
429,2,1,2,0,0,"/poke","","","","",293,0
430,2,1,2,0,0,"/congratulate","","","","",293,0
431,2,1,2,0,0,"/psych","","","","",293,0
432,2,1,2,0,0,"/salute","","","","",293,0
433,2,1,2,0,0,"/shocked","","","","",293,0
434,2,1,2,0,0,"/shrug","","","","",293,0
435,2,1,2,0,0,"/rally","","","","",293,0
436,2,1,2,0,0,"/soothe","","","","",293,0
437,2,1,2,0,0,"/stagger","","","","",293,0
438,2,1,2,0,0,"/stretch","","","","",293,0
439,2,1,2,0,0,"/sulk","","","","",293,0
440,2,1,2,0,0,"/think","","","","",293,0
441,2,1,2,0,0,"/upset","","","","",293,0
442,2,1,2,0,0,"/welcome","","","","",293,0
443,2,1,2,0,0,"/yes","","","","",293,0
444,2,1,2,0,0,"/thumbsup","","","","",293,0
445,2,1,2,0,0,"/examineself","","","","",293,0
446,2,1,2,0,0,"/pose","","","","",293,0
447,2,1,2,0,0,"/blowkiss","","","","",293,0
448,2,1,2,0,0,"/grovel","","","","",293,0
449,2,1,2,0,0,"/happy","","","","",293,0
450,2,1,2,0,0,"/disappointed","","","","",293,0
451,1,0,0,0,0,"/lounge","/sit","","","",37,0
453,1,0,0,0,0,"/groundsit","","","","",37,0
455,2,1,2,0,0,"/airquotes","","","","",293,0
456,2,1,2,0,0,"/gcsalute","","","","",293,0
457,2,1,2,0,0,"/gcsalute","","","","",293,0
458,2,1,2,0,0,"/gcsalute","","","","",293,0
459,2,1,2,0,0,"/pray","","","","",293,0
460,2,1,2,0,0,"/imperialsalute","","","","",293,0
461,2,1,2,0,0,"/visor","","","","",301,0
463,2,1,2,0,0,"/megaflare","","","","",293,0
464,2,1,2,0,0,"/crimsonlotus","","","","",293,0
465,2,1,2,0,0,"/charmed","","","","",293,0
466,2,1,2,0,0,"/cheeron","","","","",293,0
467,2,1,2,0,0,"/cheerwave","","","","",293,0
468,2,1,2,0,0,"/cheerjump","","","","",293,0
469,2,1,2,0,0,"/straightface","/straight","","","",293,0
470,2,1,2,0,0,"/smile","","","","",293,0
471,2,1,2,0,0,"/grin","","","","",293,0
472,2,1,2,0,0,"/smirk","","","","",293,0
473,2,1,2,0,0,"/taunt","","","","",293,0
474,2,1,2,0,0,"/shuteyes","/shut","","","",293,0
475,2,1,2,0,0,"/sad","","","","",293,0
476,2,1,2,0,0,"/scared","/fear","","","",293,0
477,2,1,2,0,0,"/amazed","/awe","","","",293,0
478,2,1,2,0,0,"/ouch","/ow","","","",293,0
479,2,1,2,0,0,"/annoyed","/annoy","","","",293,0
480,2,1,2,0,0,"/alert","","","","",293,0
481,2,1,2,0,0,"/worried","/worry","","","",293,0
482,2,1,2,0,0,"/biggrin","","","","",293,0
483,2,1,2,0,0,"/reflect","","","","",293,0
484,2,1,2,0,0,"/furrow","","","","",293,0
485,2,1,2,0,0,"/scoff","","","","",293,0
486,2,1,2,0,0,"/throw","","","","",293,0
491,2,1,2,0,0,"/changepose","/cpose","","","",37,0
502,2,1,2,0,0,"/stepdance","/sdance","","","",293,0
503,2,1,2,0,0,"/harvestdance","/hdance","","","",293,0
504,2,1,2,0,0,"/balldance","/bdance","","","",293,0
505,2,1,2,0,0,"/mandervilledance","/mdance","","","",293,0
506,2,1,2,0,0,"/stroke","","","","",293,0
507,2,1,2,0,0,"/handover","","","","",293,0
510,2,1,2,0,0,"/bombdance","","","","",293,0
511,2,1,2,0,0,"/hurray","","","","",293,0
512,2,1,2,0,0,"/slap","","","","",293,0
513,2,1,2,0,0,"/hug","","","","",293,0
514,2,1,2,0,0,"/embrace","","","","",293,0
515,2,1,2,0,0,"/hildibrand","/hildy","","","",293,0
516,2,1,2,0,0,"/fistbump","/fist","","","",293,0
519,2,1,2,0,0,"/thavdance","/tdance","","","",293,0
520,2,1,2,0,0,"/golddance","/gdance","","","",293,0
521,2,1,2,0,0,"/sundance","","","","",293,0
522,2,1,2,0,0,"/battlestance","/bstance","","","",293,0
523,2,1,2,0,0,"/victorypose","/vpose","","","",293,0
524,2,1,2,0,0,"/backflip","/bflip","","","",293,0
525,2,1,2,0,0,"/easterngreeting","/egreeting","","","",293,0
526,2,1,2,0,0,"/eureka","","","","",293,0
527,2,1,2,0,0,"/mogdance","","","","",293,0
528,2,1,2,0,0,"/haurchefant","/hknight","","","",293,0
529,2,1,2,0,0,"/easternstretch","/estretch","","","",293,0
530,2,1,2,0,0,"/easterndance","/edance","","","",293,0
531,2,1,2,0,0,"/rangerpose1r","/rpose1r","","","",293,0
532,2,1,2,0,0,"/rangerpose2r","/rpose2r","","","",293,0
533,2,1,2,0,0,"/rangerpose3r","/rpose3r","","","",293,0
534,2,1,2,0,0,"/wink","/rightwink","","","",293,0
535,2,1,2,0,0,"/rangerpose1l","/rpose1l","","","",293,0
536,2,1,2,0,0,"/rangerpose2l","/rpose2l","","","",293,0
537,2,1,2,0,0,"/rangerpose3l","/rpose3l","","","",293,0
538,2,1,2,0,0,"/facepalm","","","","",293,0
539,2,1,2,0,0,"/zantetsuken","/ztk","","","",293,0
540,2,1,2,0,0,"/flex","","","","",293,0
541,2,1,2,0,0,"/respect","","","","",293,0
542,2,1,2,0,0,"/sneer","","","","",293,0
543,2,1,2,0,0,"/prettyplease","/pplease","","","",293,0
544,2,1,2,0,0,"/playdead","/pdead","","","",293,0
545,2,1,2,0,0,"/iceheart","","","","",293,0
546,2,1,2,0,0,"/moonlift","","","","",293,0
547,2,1,2,0,0,"/dote","","","","",293,0
549,2,1,2,0,0,"/spectacles","","","","",293,0
550,2,1,2,0,0,"/songbird","","","","",293,0
551,2,1,2,0,0,"/waterfloat","","","","",293,0
552,2,1,2,0,0,"/waterflip","","","","",293,0
553,2,1,2,0,0,"/puckerup","","","","",293,0
554,2,1,2,0,0,"/powerup","","","","",293,0
555,2,1,2,0,0,"/easternbow","/ebow","","","",293,0
556,2,1,2,0,0,"/squats","","","","",293,0
557,2,1,2,0,0,"/pushups","","","","",293,0
558,2,1,2,0,0,"/situps","","","","",293,0
559,2,1,2,0,0,"/breathcontrol","","","","",293,0
560,2,1,2,0,0,"/converse","","","","",293,0
561,2,1,2,0,0,"/concentrate","","","","",293,0
562,2,1,2,0,0,"/disturbed","","","","",293,0
563,2,1,2,0,0,"/simper","","","","",293,0
564,2,1,2,0,0,"/beam","","","","",293,0
565,2,1,2,0,0,"/attention","","","","",293,0
566,2,1,2,0,0,"/atease","","","","",293,0
567,2,1,2,0,0,"/box","","","","",293,0
568,2,1,2,0,0,"/ritualprayer","","","","",293,0
570,2,1,2,0,0,"/tremble","","","","",293,0
571,2,1,2,0,0,"/winded","","","","",293,0
572,2,1,2,0,0,"/aback","","","","",293,0
573,2,1,2,0,0,"/greet","","","","",293,0
574,2,1,2,0,0,"/boxstep","","","","",293,0
575,2,1,2,0,0,"/sidestep","","","","",293,0
576,2,1,2,0,0,"/ultima","","","","",293,0
577,2,1,2,0,0,"/yoldance","","","","",293,0
579,2,1,2,0,0,"/splash","","","","",293,0
581,2,1,2,0,0,"/sweat","","","","",293,0
582,2,1,2,0,0,"/shiver","","","","",293,0
583,2,1,2,0,0,"/elucidate","","","","",293,0
584,2,1,2,0,0,"/ponder","","","","",293,0
585,2,1,2,0,0,"/leftwink","","","","",293,0
586,2,1,2,0,0,"/getfantasy","","","","",293,0
587,2,1,2,0,0,"/popotostep","","","","",293,0
588,2,1,2,0,0,"/hum","","","","",293,0
589,2,1,2,0,0,"/confirm","","","","",293,0
590,2,1,2,0,0,"/scheme","","","","",293,0
591,2,1,2,0,0,"/endure","","","","",293,0
592,2,1,2,0,0,"/tomestone","","","","",293,0
593,2,1,2,0,0,"/heeltoe","","","","",293,0
594,2,1,2,0,0,"/goobbuedo","","","","",293,0
595,2,1,2,0,0,"/gratuity","","","","",293,0
596,2,1,2,0,0,"/fistpump","","","","",293,0
597,2,1,2,0,0,"/reprimand","","","","",293,0
598,2,1,2,0,0,"/sabotender","","","","",293,0
599,2,1,2,0,0,"/mandervillemambo","/mmambo","","","",293,0
600,2,1,2,0,0,"/laliho","","","","",293,0
601,2,1,2,0,0,"/simulationm","","","","",293,0
602,2,1,2,0,0,"/simulationf","","","","",293,0
603,2,1,2,0,0,"/toast","","","","",293,0
604,2,1,2,0,0,"/lean","","","","",293,0
605,2,1,2,0,0,"/headache","","","","",293,0
606,2,1,2,0,0,"/snap","","","","",293,0
607,2,1,2,0,0,"/breakfast","/bread","","","",293,0
608,2,1,2,0,0,"/read","","","","",293,0
609,2,1,2,0,0,"/insist","","","","",293,0
610,2,1,2,0,0,"/consider","/hmm","","","",293,0
611,2,1,2,0,0,"/wasshoi","","","","",293,0
612,2,1,2,0,0,"/flowershower","/petals","","","",293,0
613,2,1,2,0,0,"/flamedance","","","","",293,0
614,2,1,2,0,0,"/highfive","/hifive","","","",293,0
615,2,1,2,0,0,"/guard","","","","",293,0
616,2,1,2,0,0,"/malevolence","","","","",293,0
617,2,1,2,0,0,"/beesknees","","","","",293,0
618,2,1,2,0,0,"/lalihop","","","","",293,0
621,2,1,2,0,0,"/eatriceball","/riceball","","","",293,0
622,2,1,2,0,0,"/eatapple","/apple","","","",293,0
623,2,1,2,0,0,"/wringhands","","","","",293,0
624,2,1,2,0,0,"/sweep","/broom","","","",293,0
625,2,1,2,0,0,"/paintblack","","","","",293,0
626,2,1,2,0,0,"/paintred","","","","",293,0
627,2,1,2,0,0,"/paintyellow","","","","",293,0
628,2,1,2,0,0,"/paintblue","","","","",293,0
629,2,1,2,0,0,"/fakesmile","","","","",293,0
630,2,1,2,0,0,"/pantomime","/mime","","","",293,0
631,2,1,2,0,0,"/vexed","","","","",293,0
632,2,1,2,0,0,"/shush","/shh","","","",293,0
633,2,1,2,0,0,"/eatpizza","/pizza","","","",293,0
