key,0,1,2,3,4,5,6,7,8
262286,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262287,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262288,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262289,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262290,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262291,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262292,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262293,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262294,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262295,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262296,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262297,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262298,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262299,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262300,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262301,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262302,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262303,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262304,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262305,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262306,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262307,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262308,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262309,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262310,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262311,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262312,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262313,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262314,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262315,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262316,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262317,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262318,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262319,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262320,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262321,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262322,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262323,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262324,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262325,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262326,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262327,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262328,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262329,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262330,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262331,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262332,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262333,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262334,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262335,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262336,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262337,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262338,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262339,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262340,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262341,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262342,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262343,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262344,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262345,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262346,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262347,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262348,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262349,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262350,"","ui/icon/000000/000000.tex",,,,,,,True
262351,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262352,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262353,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262354,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262355,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262356,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262357,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262358,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262359,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262360,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262361,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262362,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262363,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262364,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262365,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262366,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262367,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262368,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262369,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262370,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262371,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262372,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262373,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262374,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262375,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262376,"","ui/icon/000000/000000.tex",,,,,,,True
262377,"","ui/icon/000000/000000.tex",,,,,,,True
262378,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262379,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262380,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262381,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262382,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262383,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262384,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262385,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262386,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262387,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262388,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262389,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262390,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262391,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262392,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262393,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262394,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262395,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262396,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262397,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262398,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262399,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262400,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262401,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262402,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262403,"防具（製作・採集）の購入","ui/icon/000000/000000.tex",,,,,,,True
262404,"","ui/icon/000000/000000.tex",,,,,,,True
262405,"","ui/icon/000000/000000.tex",,,,,,,True
262406,"","ui/icon/000000/000000.tex",,,,,,,True
262407,"","ui/icon/000000/000000.tex",,,,,,,True
262408,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262409,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262410,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262411,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262412,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262413,"防具（戦闘）の購入","ui/icon/000000/000000.tex",,,,,,,True
262414,"","ui/icon/000000/000000.tex",,,,,,,True
262415,"","ui/icon/000000/000000.tex",,,,,,,True
262419,"アイテムの購入（外装建材・庭具・譜面）","ui/icon/000000/000000.tex",,,,,,,True
262420,"アイテムの購入（外装建材・庭具・譜面）","ui/icon/000000/000000.tex",,,,,,,True
262421,"アイテムの購入（外装建材・庭具・譜面）","ui/icon/000000/000000.tex",,,,,,,True
262422,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262423,"","ui/icon/000000/000000.tex",,,,,,,True
262424,"","ui/icon/000000/000000.tex",,,,,,,True
262425,"","ui/icon/000000/000000.tex",,,,,,,True
262426,"アイテムの取引(友好関係：中立)","ui/icon/000000/000000.tex",,,,,,,True
262427,"アイテムの取引(友好関係：認定)","ui/icon/000000/000000.tex",,,,,,,True
262428,"アイテムの取引(友好関係：友好)","ui/icon/000000/000000.tex",,,,,,,True
262429,"アイテムの取引(友好関係：信頼)","ui/icon/000000/000000.tex",,,,,,,True
262430,"アイテムの取引(友好関係：中立)","ui/icon/000000/000000.tex",,,,,,,True
262431,"アイテムの取引(友好関係：認定)","ui/icon/000000/000000.tex",,,,,,,True
262432,"アイテムの取引(友好関係：友好)","ui/icon/000000/000000.tex",,,,,,,True
262433,"アイテムの取引(友好関係：信頼)","ui/icon/000000/000000.tex",,,,,,,True
262434,"","ui/icon/000000/000000.tex",,,,,,,True
262435,"","ui/icon/000000/000000.tex",,,,,,,True
262436,"","ui/icon/000000/000000.tex",,,,,,,True
262437,"","ui/icon/000000/000000.tex",,,,,,,True
262438,"","ui/icon/000000/000000.tex",,,,,,,True
262439,"","ui/icon/000000/000000.tex",,,,,,,True
262440,"","ui/icon/000000/000000.tex",,,,,,,True
262441,"","ui/icon/000000/000000.tex",,,,,,,True
262442,"","ui/icon/000000/000000.tex",,,,,,,True
262443,"Lv50向け防具の再購入（ファイター）","ui/icon/000000/000000.tex",,,,,,,True
262444,"Lv50向け防具の再購入（ソーサラー）","ui/icon/000000/000000.tex",,,,,,,True
262445,"Lv50向け武器・道具の再購入","ui/icon/000000/000000.tex",,,,,,,True
262446,"クエスト報酬の再購入","ui/icon/000000/000000.tex",,,,,,,True
262449,"アチーブメント報酬の再購入（その1）","ui/icon/000000/000000.tex",,,,,,,True
262450,"アチーブメント報酬の再購入（その2）","ui/icon/000000/000000.tex",,,,,,,True
262451,"アイテムの取引(友好関係：中立)","ui/icon/000000/000000.tex",,,,,,,True
262452,"アイテムの取引(友好関係：認定)","ui/icon/000000/000000.tex",,,,,,,True
262453,"アイテムの取引(友好関係：友好)","ui/icon/000000/000000.tex",,,,,,,True
262454,"アイテムの取引(友好関係：信頼)","ui/icon/000000/000000.tex",,,,,,,True
262455,"アイテムの取引(友好関係：中立)","ui/icon/000000/000000.tex",,,,,,,True
262456,"アイテムの取引(友好関係：認定)","ui/icon/000000/000000.tex",,,,,,,True
262457,"アイテムの取引(友好関係：友好)","ui/icon/000000/000000.tex",,,,,,,True
262458,"アイテムの取引(友好関係：信頼)","ui/icon/000000/000000.tex",,,,,,,True
262459,"アイテムの購入（武具投影関連）","ui/icon/000000/000000.tex","幻影を売る男",,,,,,True
262460,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262461,"アイテムの購入(木材・金属材・石材・骨材・皮革材)","ui/icon/060000/060412.tex",,,,,,,True
262462,"アイテムの購入(布材・錬金術材)","ui/icon/060000/060412.tex",,,,,,,True
262463,"アイテムの購入(畑・染料)","ui/icon/060000/060412.tex",,,,,,,True
262464,"","ui/icon/000000/000000.tex",,,,,,,True
262466,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262468,"アイテムの購入(男性)","ui/icon/000000/000000.tex",,,,,,,True
262469,"アイテムの購入(女性)","ui/icon/000000/000000.tex",,,,,,,True
262470,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262471,"アイテムの購入(触媒)","ui/icon/060000/060412.tex",,,,,,,True
262472,"アイテムの購入(食材)","ui/icon/060000/060412.tex",,,,,,,True
262473,"アイテムの取引(友好関係：中立～認定)","ui/icon/000000/000000.tex",,,,,,,True
262474,"アイテムの取引(友好関係：中立～認定)","ui/icon/000000/000000.tex",,,,,,,True
262475,"アイテムの取引(友好関係：友好～信頼)","ui/icon/000000/000000.tex",,,,,,,True
262476,"アイテムの取引(友好関係：友好～信頼)","ui/icon/000000/000000.tex",,,,,,,True
262477,"アイテムの取引(友好関係：敬意～名誉)","ui/icon/000000/000000.tex",,,,,,,True
262478,"アイテムの取引(友好関係：敬意～名誉)","ui/icon/000000/000000.tex",,,,,,,True
262479,"アイテムの取引(友好関係：誓約)","ui/icon/000000/000000.tex",,,,,,,True
262480,"アイテムの取引(友好関係：盟友)","ui/icon/000000/000000.tex",,,,,,,True
262481,"アイテムの取引(友好関係：盟友)","ui/icon/000000/000000.tex",,,,,,,True
262482,"アイテムの取引(友好関係：盟友)","ui/icon/000000/000000.tex",,,,,,,True
262483,"アイテムの取引(友好関係：盟友)","ui/icon/000000/000000.tex",,,,,,,True
262484,"アイテムの取引(友好関係：盟友)","ui/icon/000000/000000.tex",,,,,,,True
262485,"","ui/icon/000000/000000.tex",,,,,,,True
262486,"","ui/icon/000000/000000.tex",,,,,,,True
262488,"防具（その他）の購入","ui/icon/000000/000000.tex",,,,,,,True
262489,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262491,"レースチョコボの購入","ui/icon/000000/000000.tex",,,,"レースデビューのススメ",,"DefaultTalk#592240",True
262492,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262493,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262494,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262495,"アイテムの購入","ui/icon/000000/000000.tex",,,,"人形飾りとプリンセスデー",,"DefaultTalk#592222",True
262496,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262497,"エクスカリバー・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262498,"ラグナロク・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262499,"カイザーナックル・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262500,"ロンギヌス・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262501,"佐助の刀【絶】の複製","ui/icon/000000/000000.tex",,,,,,,True
262502,"与一の弓【絶】の複製","ui/icon/000000/000000.tex",,,,,,,True
262503,"リリスロッド・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262504,"アポカリプス・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262505,"ニルヴァーナ・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262506,"ラストリゾート・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262507,"イージスシールド・ゼータの複製","ui/icon/000000/000000.tex",,,,,,,True
262508,"アクセサリ（戦闘）の取引","ui/icon/000000/000000.tex",,,,,,,True
262509,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262510,"防具（ファイター）の取引","ui/icon/000000/000000.tex",,,,,,,True
262511,"防具（ソーサラー）の取引","ui/icon/000000/000000.tex",,,,,,,True
262512,"武器の取引","ui/icon/000000/000000.tex",,,,,,,True
262513,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262514,"道具の取引","ui/icon/000000/000000.tex",,,,,,,True
262515,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262516,"アイテムの購入","ui/icon/000000/000000.tex",,,,,,,True
262517,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262518,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262519,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262520,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262521,"防具（ファイター）の購入","ui/icon/000000/000000.tex",,,,,,,True
262522,"防具（ソーサラー）の購入","ui/icon/000000/000000.tex",,,,,,,True
262523,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262524,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262525,"防具（ファイター）の購入","ui/icon/000000/000000.tex",,,,,,,True
262526,"防具（ソーサラー）の購入","ui/icon/000000/000000.tex",,,,,,,True
262527,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262528,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262529,"防具（ファイター）の購入","ui/icon/000000/000000.tex",,,,,,,True
262530,"防具（ソーサラー）の購入","ui/icon/000000/000000.tex",,,,,,,True
262531,"道具の購入","ui/icon/000000/000000.tex",,,,,,,True
262532,"武器の購入","ui/icon/000000/000000.tex",,,,,,,True
262533,"防具（ファイター）の購入","ui/icon/000000/000000.tex",,,,,,,True
262534,"防具（ソーサラー）の購入","ui/icon/000000/000000.tex",,,,,,,True
