key,0,1,2,3
152,,5,1,True
153,,5,1,True
154,,5,1,True
155,,6,1,True
156,,36,1,True
157,,18,1,True
158,,19,1,True
159,,5,1,True
160,,5,1,True
161,,5,1,True
162,,5,1,True
163,,5,1,True
164,,5,1,True
165,,5,1,True
166,,5,1,True
167,,0,1,True
168,,0,1,True
169,,0,1,True
170,,0,1,True
171,,0,1,True
172,,5,1,True
173,,5,1,True
174,,5,1,True
175,,0,1,True
176,,1,6,True
177,,115,18,True
178,,1,6,True
179,,5,1,True
180,,-1,1,True
181,,5,1,True
182,,5,1,True
183,,5,1,True
184,,5,1,True
185,,5,1,True
186,,5,1,True
187,,5,1,True
188,,5,1,True
189,,5,1,True
190,,5,1,True
191,,5,1,True
192,,5,1,True
193,,5,1,True
194,,5,1,True
195,,-1,1,True
196,,-1,1,True
197,,37,1,True
198,,7,1,True
199,,18,1,True
200,,6,1,True
201,,7,1,True
202,,37,1,True
203,,7,1,True
204,,38,1,True
205,,19,1,True
206,,20,1,True
207,,38,1,True
208,,5,1,True
209,,5,1,True
210,,22,1,True
211,,5,1,True
212,,5,1,True
213,,7,1,True
214,,5,1,True
215,,39,3,True
216,,5,1,True
217,,5,1,True
218,,5,1,True
219,,5,1,True
220,,5,1,True
221,,5,1,True
222,,5,1,True
223,,5,1,True
224,,5,1,True
225,,5,1,True
226,,5,1,True
227,,-1,1,True
228,,40,2,True
229,,79,1,True
230,,41,1,True
231,,44,13,True
232,,45,13,True
233,,46,13,True
234,,47,1,True
235,,5,1,True
236,,47,13,True
237,,47,13,True
238,,47,13,True
239,,42,1,True
240,,43,1,True
241,,35,1,True
242,,16,1,True
243,,17,1,True
244,,5,1,True
245,,22,1,True
246,,5,1,True
247,,5,1,True
248,,5,1,True
249,,5,1,True
250,,5,1,True
251,,5,1,True
252,,5,1,True
253,,5,1,True
254,,5,1,True
255,,5,1,True
256,,5,1,True
257,,5,1,True
258,,5,1,True
259,,5,1,True
260,,49,1,True
261,,50,1,True
262,,-1,1,True
263,,5,1,True
264,,5,1,True
265,,5,1,True
266,,5,1,True
267,,5,1,True
268,,5,1,True
269,,5,1,True
270,,5,1,True
271,,5,1,True
272,,5,1,True
273,,5,1,True
274,,5,1,True
275,,38,1,True
276,,30,4,True
277,,-1,5,True
278,,38,1,True
279,,58,1,True
280,,60,1,True
281,,59,1,True
282,,16,1,True
283,,57,6,True
284,,52,1,True
285,,61,1,True
286,,61,1,True
287,,61,1,True
288,,61,1,True
289,,56,1,True
290,,56,1,True
291,,56,1,True
292,,56,1,True
293,,5,1,True
294,,7,1,True
295,,7,1,True
296,,7,1,True
297,,7,1,True
298,,7,1,True
299,,7,1,True
300,,7,1,True
301,,5,1,True
302,,7,1,True
303,,0,6,True
304,,5,1,True
305,,5,1,True
306,,5,1,True
307,,5,1,True
308,,5,1,True
309,,5,1,True
310,,5,1,True
311,,5,1,True
312,,5,1,True
313,,5,1,True
314,,5,1,True
315,,5,1,True
316,,5,1,True
317,,5,1,True
318,,5,1,True
319,,5,1,True
320,,5,1,True
321,,5,1,True
322,,5,1,True
323,,5,1,True
324,,5,1,True
325,,5,1,True
326,,5,1,True
327,,5,1,True
328,,5,1,True
329,,5,1,True
330,,5,1,True
331,,5,1,True
332,,5,1,True
333,,5,1,True
334,,5,1,True
335,,5,1,True
336,,5,1,True
337,,5,1,True
338,,5,1,True
339,,5,1,True
340,,64,1,True
341,,63,1,True
342,,62,1,True
343,,63,1,True
344,,111,1,True
345,,112,1,True
346,,112,1,True
347,,126,1,True
348,,127,1,True
349,,17,1,True
350,,68,1,True
351,,69,1,True
352,,68,1,True
353,,69,1,True
354,,68,1,True
355,,69,1,True
356,,68,1,True
357,,69,1,True
358,,-1,1,True
359,,65,1,True
360,,66,1,True
361,,67,1,True
362,,67,1,True
363,,67,1,True
364,,66,1,True
365,,5,1,True
366,,8,1,True
367,,8,1,True
368,,92,1,True
369,,9,1,True
370,,5,1,True
371,,5,1,True
372,,5,1,True
373,,5,1,True
374,,5,1,True
375,,5,1,True
376,,5,1,True
377,,5,1,True
378,,5,1,True
379,,5,1,True
380,,5,1,True
381,,5,1,True
382,,5,1,True
383,,72,1,True
384,,73,1,True
385,,74,1,True
386,,11,1,True
387,,5,1,True
388,,0,1,True
389,,5,1,True
390,,-1,1,True
391,,0,0,False
392,,0,0,False
393,,8,1,True
394,,79,1,True
395,ui/icon/000000/000001.tex,71,15,True
396,ui/icon/000000/000002.tex,71,15,True
397,ui/icon/000000/000003.tex,71,15,True
398,ui/icon/000000/000004.tex,71,15,True
399,ui/icon/000000/000005.tex,71,15,True
400,,-1,1,True
401,,5,1,True
402,,5,1,True
403,,5,1,True
404,,5,1,True
405,,5,1,True
406,,5,1,True
407,,5,1,True
408,,5,1,True
409,,0,1,True
410,,84,1,True
411,,84,1,True
412,,84,1,True
413,,84,1,True
414,,84,1,True
415,,84,1,True
416,,84,1,True
417,,84,1,True
418,,84,1,True
419,,84,1,True
420,,84,1,True
421,,5,1,True
422,,85,1,True
423,,85,1,True
424,,85,1,True
425,,86,1,True
426,,86,1,True
427,,87,1,True
428,,80,1,True
429,,81,1,True
430,,48,1,True
431,,48,1,True
432,,77,1,True
433,,78,1,True
434,,6,1,True
435,,7,1,True
436,,82,1,True
437,,82,1,True
438,,82,1,True
439,,82,1,True
440,,82,1,True
441,,5,1,True
442,,5,1,True
443,,5,1,True
444,,5,1,True
445,,5,1,True
446,,5,1,True
447,,5,1,True
448,,5,1,True
449,,5,1,True
450,,5,1,True
451,,-1,1,True
452,,5,1,True
453,,5,1,True
454,,5,1,True
455,,5,1,True
456,,5,1,True
457,,-1,1,True
458,,48,6,True
459,,5,1,True
460,,6,1,True
461,,91,1,True
462,,92,1,True
463,,-1,1,True
464,,89,17,True
465,,90,17,True
466,,89,17,True
467,,90,17,True
468,,22,1,True
469,,-1,1,True
470,,5,1,True
471,,5,1,True
472,,5,1,True
473,,5,1,True
474,,5,1,True
475,,5,1,True
476,,5,1,True
477,,0,1,True
478,,38,1,True
479,,5,1,True
480,,22,1,True
481,,22,1,True
482,,84,1,True
483,,-1,1,True
484,,80,1,True
485,,80,1,True
486,,-1,1,True
487,,106,1,True
488,,-1,1,True
489,,107,1,True
490,,108,1,True
491,,5,1,True
492,,5,1,True
493,,5,1,True
494,,5,1,True
495,,5,1,True
496,,5,1,True
497,,5,1,True
498,,5,1,True
499,,5,1,True
500,,5,1,True
501,,5,1,True
502,,5,1,True
503,,5,1,True
504,,5,1,True
505,,5,1,True
506,,5,1,True
507,,5,1,True
508,,5,1,True
509,,5,1,True
510,,5,1,True
511,,5,1,True
512,,5,1,True
513,,5,1,True
514,,5,1,True
515,,5,1,True
516,,5,1,True
517,,5,1,True
518,,5,1,True
519,,5,1,True
520,,5,1,True
521,,15,1,True
522,,16,1,True
523,,17,1,True
524,,18,1,True
525,,19,1,True
526,,20,1,True
527,,5,1,True
528,,5,1,True
529,,5,1,True
530,,0,0,False
531,ui/icon/085000/085801.tex,-1,1,False
532,ui/icon/085000/085802.tex,-1,1,False
533,ui/icon/085000/085803.tex,-1,1,False
534,ui/icon/085000/085804.tex,-1,1,False
535,ui/icon/085000/085805.tex,-1,1,False
536,ui/icon/085000/085806.tex,-1,1,False
537,ui/icon/085000/085807.tex,-1,1,False
538,ui/icon/085000/085808.tex,-1,1,False
539,ui/icon/085000/085809.tex,-1,1,False
540,ui/icon/085000/085810.tex,-1,1,False
541,ui/icon/085000/085811.tex,-1,1,False
542,,-1,1,True
543,,-1,1,True
544,,5,1,True
545,,5,1,True
546,,5,1,True
547,,5,1,True
548,,5,1,True
549,,36,1,True
550,,5,1,True
551,,5,1,True
552,,5,1,True
553,,5,1,True
554,,0,1,True
555,,0,1,True
556,,0,1,True
557,,5,1,True
558,,2,1,True
559,,52,1,True
560,,17,1,True
561,ui/icon/085000/085812.tex,-1,1,False
562,ui/icon/085000/085813.tex,-1,1,False
563,ui/icon/085000/085814.tex,-1,1,False
564,ui/icon/085000/085815.tex,-1,1,False
565,,5,1,True
566,,53,1,True
567,ui/icon/085000/085816.tex,-1,1,False
568,ui/icon/085000/085817.tex,-1,1,False
569,ui/icon/085000/085818.tex,-1,1,False
570,ui/icon/085000/085819.tex,-1,1,False
571,,113,1,True
572,,114,1,True
573,,17,1,True
574,,91,1,True
575,,-1,1,True
576,,116,1,True
577,,92,1,True
578,,66,1,True
579,,52,1,True
580,,5,1,True
581,,5,1,True
582,,5,1,True
583,,0,1,True
584,,5,1,True
585,,5,1,True
586,,5,1,True
587,,5,1,True
588,,5,1,True
589,,5,1,True
590,,5,1,True
591,,5,1,True
592,,5,1,True
593,,5,1,True
594,,5,1,True
595,,5,1,True
596,,38,1,True
597,ui/icon/085000/085820.tex,-1,1,False
598,ui/icon/085000/085821.tex,-1,1,False
599,,5,1,True
600,,5,1,True
601,,5,1,True
602,,5,1,True
603,,5,1,True
604,,5,1,True
605,,5,1,True
606,,5,1,True
607,,5,1,True
608,,5,1,True
609,,5,1,True
610,,0,1,True
611,,5,1,True
612,,0,1,True
613,,84,1,True
614,,84,1,True
615,,125,19,True
616,,124,20,True
617,ui/icon/085000/085822.tex,-1,1,False
618,ui/icon/085000/085823.tex,-1,1,False
619,ui/icon/085000/085824.tex,-1,1,False
620,ui/icon/085000/085825.tex,-1,1,False
621,ui/icon/085000/085826.tex,-1,1,False
622,ui/icon/085000/085827.tex,-1,1,False
623,ui/icon/085000/085828.tex,-1,1,False
624,ui/icon/085000/085829.tex,-1,1,False
625,ui/icon/085000/085830.tex,-1,1,False
626,ui/icon/085000/085831.tex,-1,1,False
627,ui/icon/085000/085832.tex,-1,1,False
628,,5,1,True
629,,5,1,True
630,,5,1,True
631,,129,22,True
632,,113,1,True
633,,114,1,True
634,,17,1,True
635,,5,1,True
636,,5,1,True
637,,5,1,True
638,,5,1,True
639,,5,1,True
640,,5,1,True
641,,5,1,True
642,,5,1,True
643,,5,1,True
644,,5,1,True
645,,5,1,True
646,,5,1,True
647,,5,1,True
648,,5,1,True
649,,5,1,True
650,,5,1,True
651,,5,1,True
652,,5,1,True
653,,5,1,True
654,,5,1,True
655,,95,1,True
656,,95,1,True
657,,95,1,True
658,,95,1,True
659,,36,1,True
660,,92,1,True
661,,16,1,True
662,,66,1,True
663,,52,1,True
664,,5,1,True
665,,52,1,True
666,,38,1,True
667,ui/icon/085000/085833.tex,-1,1,False
668,ui/icon/085000/085834.tex,-1,1,False
669,ui/icon/085000/085835.tex,-1,1,False
670,ui/icon/085000/085836.tex,-1,1,False
671,ui/icon/085000/085837.tex,-1,1,False
672,ui/icon/085000/085838.tex,-1,1,False
673,ui/icon/085000/085839.tex,-1,1,False
674,ui/icon/085000/085840.tex,-1,1,False
675,ui/icon/085000/085841.tex,-1,1,False
676,ui/icon/085000/085842.tex,-1,1,False
677,ui/icon/085000/085843.tex,-1,1,False
678,,18,1,True
679,ui/icon/085000/085844.tex,-1,1,False
680,ui/icon/085000/085845.tex,-1,1,False
681,ui/icon/085000/085846.tex,-1,1,False
682,ui/icon/085000/085847.tex,-1,1,False
683,ui/icon/085000/085848.tex,-1,1,False
684,ui/icon/085000/085849.tex,-1,1,False
685,ui/icon/085000/085850.tex,-1,1,False
686,,5,1,True
687,,5,1,True
688,,5,1,True
689,,5,1,True
690,,5,1,True
691,,5,1,True
692,,5,1,True
693,,5,1,True
694,,5,1,True
695,,5,1,True
696,,5,1,True
697,,130,1,True
698,,131,1,True
699,,-1,5,True
700,,5,1,True
701,,0,0,False
702,,0,1,True
703,,-1,24,True
704,,15,1,True
705,,16,1,True
706,,17,1,True
707,,6,1,True
708,,7,1,True
709,,-1,1,True
710,,-1,1,True
711,,-1,1,True
712,,-1,1,True
713,,-1,1,True
714,,-1,1,True
715,,134,1,True
716,ui/icon/085000/085851.tex,-1,1,False
717,ui/icon/085000/085852.tex,-1,1,False
718,,-1,1,True
719,,-1,1,True
720,,-1,1,True
721,,-1,1,True
722,,-1,1,True
723,,136,1,True
724,,137,1,True
725,,137,1,True
726,ui/icon/085000/085853.tex,-1,1,False
727,ui/icon/085000/085854.tex,-1,1,False
728,ui/icon/085000/085855.tex,-1,1,False
729,ui/icon/085000/085856.tex,-1,1,False
730,ui/icon/085000/085857.tex,-1,1,False
731,ui/icon/085000/085858.tex,-1,1,False
732,ui/icon/085000/085859.tex,-1,1,False
733,ui/icon/085000/085860.tex,-1,1,False
734,ui/icon/085000/085861.tex,-1,1,False
735,ui/icon/085000/085862.tex,-1,1,False
736,ui/icon/085000/085863.tex,-1,1,False
737,ui/icon/085000/085864.tex,-1,1,False
738,ui/icon/085000/085865.tex,-1,1,False
739,ui/icon/085000/085866.tex,-1,1,False
740,ui/icon/085000/085867.tex,-1,1,False
741,,0,0,False
742,,5,1,True
743,,5,1,True
744,,5,1,True
745,,5,1,True
746,,5,1,True
747,,5,1,True
748,,5,1,True
749,,5,1,True
750,,5,1,True
751,,5,1,True
752,,5,1,True
753,,5,1,True
754,,5,1,True
755,,5,1,True
756,,5,1,True
757,,5,1,True
758,,5,1,True
759,,0,0,False
760,,5,1,True
761,,5,1,True
762,,5,1,True
763,,5,1,True
764,,5,1,True
765,,5,1,True
766,,5,1,True
767,,5,1,True
768,,0,0,False
769,,5,1,True
770,,5,1,True
771,,5,1,True
772,,5,1,True
773,,0,1,True
774,,0,1,True
775,,0,1,True
776,,0,1,True
777,,0,1,True
778,,64,1,True
779,,0,1,True
780,,22,1,True
781,,22,1,True
782,,22,1,True
783,,22,1,True
784,,22,1,True
785,,-1,1,True
786,,55,1,True
787,,17,1,True
788,,-1,1,True
789,ui/icon/085000/085868.tex,-1,1,False
790,ui/icon/085000/085869.tex,-1,1,False
791,ui/icon/085000/085870.tex,-1,1,False
792,ui/icon/085000/085871.tex,-1,1,False
793,ui/icon/085000/085872.tex,-1,1,False
794,,0,0,False
795,ui/icon/085000/085874.tex,-1,1,False
796,ui/icon/085000/085875.tex,-1,1,False
797,ui/icon/085000/085876.tex,-1,1,False
798,ui/icon/085000/085877.tex,-1,1,False
799,ui/icon/085000/085878.tex,-1,1,False
800,ui/icon/085000/085879.tex,-1,1,False
801,ui/icon/085000/085880.tex,-1,1,False
802,ui/icon/085000/085881.tex,-1,1,False
803,ui/icon/085000/085882.tex,-1,1,False
804,ui/icon/085000/085883.tex,-1,1,False
805,ui/icon/085000/085884.tex,-1,1,False
806,ui/icon/085000/085885.tex,-1,1,False
807,ui/icon/085000/085886.tex,-1,1,False
808,ui/icon/085000/085887.tex,-1,1,False
809,ui/icon/085000/085888.tex,-1,1,False
810,ui/icon/085000/085889.tex,-1,1,False
811,ui/icon/085000/085890.tex,-1,1,False
812,ui/icon/085000/085891.tex,-1,1,False
813,ui/icon/085000/085892.tex,-1,1,False
814,ui/icon/085000/085893.tex,-1,1,False
815,ui/icon/085000/085894.tex,-1,1,False
816,ui/icon/085000/085895.tex,-1,1,False
817,ui/icon/085000/085896.tex,-1,1,False
818,ui/icon/085000/085897.tex,-1,1,False
819,ui/icon/085000/085898.tex,-1,1,False
820,ui/icon/085000/085899.tex,-1,1,False
821,ui/icon/085000/085902.tex,-1,1,False
822,ui/icon/085000/085903.tex,-1,1,False
823,ui/icon/085000/085904.tex,-1,1,False
824,ui/icon/085000/085905.tex,-1,1,False
825,,0,0,False
826,,0,0,False
827,,0,0,False
828,,0,0,False
829,,5,1,True
830,,5,1,True
831,ui/icon/085000/085906.tex,-1,1,False
832,ui/icon/085000/085907.tex,-1,1,False
833,ui/icon/085000/085908.tex,-1,1,False
834,,0,0,False
835,,0,0,False
836,,0,0,False
837,,0,0,False
838,,0,0,False
839,,0,0,False
840,,0,0,False
841,,0,0,False
842,,0,0,False
843,,0,0,False
844,,0,0,False
845,,0,0,False
846,,0,0,False
847,,0,0,False
848,,0,0,False
849,,0,0,False
850,,0,0,False
