key,0,1,2,3,4,5
1.171,580,"ui/icon/000000/000000.tex","CreditFont#2",90,3,"ENIGMATIC FIGURE"
1.172,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"Yuma Uchida"
1.173,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"Jonathan Bailey"
1.174,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"Loïc Guingand"
1.175,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"Marcus Off"
1.176,430,"ui/icon/000000/000000.tex","CreditFont#2",90,3,"SOLUS"
1.177,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"Hiroki Takahashi"
1.178,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"René Zagger"
1.179,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"Eilias Changuel"
1.180,30,"ui/icon/000000/000000.tex","CreditFont#3",90,3,"Alexander Wolf"
1.181,1400,"ui/icon/000000/000000.tex","CreditFont#7",50,2,"Main Development Staff"
1.182,120,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Art Director"
1.183,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Hiroshi Minagawa"
1.184,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Main Scenario Writers"
1.185,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Banri Oda"
1.186,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Natsuko Ishikawa"
1.187,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Daichi Hiroi"
1.188,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yuki Kimura"
1.189,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead Quest Designer"
1.190,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Takashi Kudo"
1.191,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Quest Designers"
1.192,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yuta Fukuhara"
1.193,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Motoi Hasegawa"
1.194,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Ryunosuke Hattori"
1.195,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Masahiko Itani"
1.196,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Kazuyuki Kageyama"
1.197,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Tomohiro Kawasaki"
1.198,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Shoko Miyagawa"
1.199,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Taku Nishino"
1.200,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Megumi Onozuka"
1.201,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Koichi Saito"
1.202,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Go Sakamoto"
1.203,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yuki Sakuyama"
1.204,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Maj Shirane Linna"
1.205,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Saki Takayanagi"
1.206,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Takeshi Tomioka"
1.207,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Ryo Tsurumaki"
1.208,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Kentaro Tsushima"
1.209,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Toru Ueda"
1.210,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Satoshi Yoshida"
1.211,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead Quest System Designer"
1.212,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Toshiaki Suzuki"
1.213,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Battle Director"
1.214,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Kei Sato"
1.215,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead Battle System Designer"
1.216,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Tsuyoshi Yokozawa"
1.217,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Battle System Designers"
1.218,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Takashi Kawamoto"
1.219,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Hikaru Tamaki"
1.220,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Assistant Battle System Designer"
1.221,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Hironori Isami"
1.222,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead Battle Content Designer"
1.223,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Masaki Nakagawa"
1.224,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Battle Content Designers"
1.225,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Cheng Kai Chen"
1.226,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Kazuhito Fukuda"
1.227,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Seishiro Hata"
1.228,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Masatoshi Ishikawa"
1.229,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Seiya Matsumoto"
1.230,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Sena Morita"
1.231,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yoshito Nabeshima"
1.232,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Daisuke Nakagawa"
1.233,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Shingo Suzuki"
1.234,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Banri Takahashi"
1.235,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead Level Designer"
1.236,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Arata Takahashi"
1.237,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Level Designers"
1.238,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Noriaki Arai"
1.239,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Azusa Kamakura"
1.240,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Shinsuke Morimoto"
1.241,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Kenji Muraoka"
1.242,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Daichi Wakabayashi"
1.243,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead Non-Combat Content Designer"
1.244,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yusuke Kigoshi"
1.245,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Non-Combat Content Designers"
1.246,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yousuke Hayashi"
1.247,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Ryuta Suyama"
1.248,80,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yuu Ikemoto"
1.249,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Hiroto Ishii"
1.250,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Misaki Kobanawa"
1.251,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yoshihiro Kurosu"
1.252,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Masaaki Namiki"
1.253,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Genki Sugita"
1.254,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead UI Designer"
1.255,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yuichi Murasawa"
1.256,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"UI Designers"
1.257,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yasushi Matsumura"
1.258,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Masaki Nakaoka"
1.259,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Junichi Nishimura"
1.260,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Kei Odagiri"
1.261,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Danilo Enju Sato"
1.262,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Shohei Yokose"
1.263,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Game Design Supervisor"
1.264,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Nobuaki Komoto"
1.265,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Art Team Leads"
1.266,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Takeo Suzuki"
1.267,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Shinya Ichida"
1.268,130,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Lead Character Concept Artist"
1.269,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yusuke Mogi"
1.270,90,"ui/icon/000000/000000.tex","CreditFont#6",50,2,"Character Concept Artists"
1.271,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Ayumi Namae"
1.272,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Hiroyuki Nagamine"
1.273,80,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Masayoshi Inoue"
1.274,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Nobuyoshi Mihara"
1.275,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Erika Murabayashi"
1.276,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Marina Otani"
1.277,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Sari Takahashi"
1.278,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Yoshikazu Takenouchi"
1.279,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Megumi Tsujii"
1.280,40,"ui/icon/000000/000000.tex","CreditFont#4",50,2,"Tetsu Tsukamoto"
