key,0,1,2,3,4,5
34,"DEX <Value>IntegerParameter(1)</Value>以上",32,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
35,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
36,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
37,"識質力 <Value>IntegerParameter(1)</Value>以上",126,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
38,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
39,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
40,"DEX <Value>IntegerParameter(1)</Value>以上",94,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
41,"DEX <Value>IntegerParameter(1)</Value>以上",116,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
42,"獲得力 <Value>IntegerParameter(1)</Value>以上",165,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
43,"INT <Value>IntegerParameter(1)</Value>以上",116,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
44,"獲得力 <Value>IntegerParameter(1)</Value>以上",165,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
45,"識質力 <Value>IntegerParameter(1)</Value>以上",153,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
46,"INT <Value>IntegerParameter(1)</Value>以上",43,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
47,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
48,"INT <Value>IntegerParameter(1)</Value>以上",43,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
49,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
50,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
51,"INT <Value>IntegerParameter(1)</Value>以上",43,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
52,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
53,"INT <Value>IntegerParameter(1)</Value>以上",43,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
54,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
55,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
56,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
57,"獲得力 <Value>IntegerParameter(1)</Value>以上",42,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
58,"識質力 <Value>IntegerParameter(1)</Value>以上",42,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
59,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
60,"INT <Value>IntegerParameter(1)</Value>以上",43,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
61,"",0,0,"",0,0
62,"DEX <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
63,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
64,"識質力 <Value>IntegerParameter(1)</Value>以上",81,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
65,"DEX <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
66,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
67,"識質力 <Value>IntegerParameter(1)</Value>以上",81,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
68,"DEX <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
69,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
70,"DEX <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
71,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
72,"INT <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
73,"識質力 <Value>IntegerParameter(1)</Value>以上",81,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
74,"STR <Value>IntegerParameter(1)</Value>以上",75,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
75,"識質力 <Value>IntegerParameter(1)</Value>以上",98,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
76,"識質力 <Value>IntegerParameter(1)</Value>以上",98,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
77,"MND <Value>IntegerParameter(1)</Value>以上",75,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
78,"識質力 <Value>IntegerParameter(1)</Value>以上",182,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
79,"STR <Value>IntegerParameter(1)</Value>以上",141,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
80,"識質力 <Value>IntegerParameter(1)</Value>以上",81,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
81,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
82,"INT <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
83,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
84,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
85,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
86,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
87,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
88,"INT <Value>IntegerParameter(1)</Value>以上",75,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
89,"識質力 <Value>IntegerParameter(1)</Value>以上",98,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
90,"識質力 <Value>IntegerParameter(1)</Value>以上",98,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
91,"INT <Value>IntegerParameter(1)</Value>以上",75,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
92,"獲得力 <Value>IntegerParameter(1)</Value>以上",42,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
93,"獲得力 <Value>IntegerParameter(1)</Value>以上",42,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
94,"獲得力 <Value>IntegerParameter(1)</Value>以上",54,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
95,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
96,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
97,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
98,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
99,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
100,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
101,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
102,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
103,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
104,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
105,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"格上レベルアイテム獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
106,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
107,"DEX <Value>IntegerParameter(1)</Value>以上",32,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
108,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
109,"DEX <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
110,"",0,0,"",0,0
111,"識質力 <Value>IntegerParameter(1)</Value>以上",98,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
112,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
113,"INT <Value>IntegerParameter(1)</Value>以上",94,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
114,"識質力 <Value>IntegerParameter(1)</Value>以上",126,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
115,"識質力 <Value>IntegerParameter(1)</Value>以上",153,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
116,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
117,"",0,0,"",0,0
118,"",0,0,"",0,0
119,"",0,0,"",0,0
120,"獲得力 <Value>IntegerParameter(1)</Value>以上",165,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
121,"INT <Value>IntegerParameter(1)</Value>以上",116,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
122,"識質力 <Value>IntegerParameter(1)</Value>以上",153,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
123,"獲得力 <Value>IntegerParameter(1)</Value>以上",165,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
124,"INT <Value>IntegerParameter(1)</Value>以上",116,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
125,"識質力 <Value>IntegerParameter(1)</Value>以上",153,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
126,"DEX <Value>IntegerParameter(1)</Value>以上",121,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
127,"",0,0,"",0,0
128,"",0,0,"",0,0
129,"",0,0,"",0,0
130,"",0,0,"",0,0
131,"",0,0,"",0,0
132,"DEX <Value>IntegerParameter(1)</Value>以上",121,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
133,"",0,0,"",0,0
134,"識質力 <Value>IntegerParameter(1)</Value>以上",182,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
135,"獲得力 <Value>IntegerParameter(1)</Value>以上",187,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
136,"DEX <Value>IntegerParameter(1)</Value>以上",141,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
137,"",0,0,"",0,0
138,"獲得力 <Value>IntegerParameter(1)</Value>以上",187,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
139,"識質力 <Value>IntegerParameter(1)</Value>以上",182,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
140,"INT <Value>IntegerParameter(1)</Value>以上",141,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
141,"INT <Value>IntegerParameter(1)</Value>以上",141,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
142,"獲得力 <Value>IntegerParameter(1)</Value>以上",187,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
143,"識質力 <Value>IntegerParameter(1)</Value>以上",182,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
144,"獲得力 <Value>IntegerParameter(1)</Value>以上",204,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
145,"識質力 <Value>IntegerParameter(1)</Value>以上",198,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
146,"DEX <Value>IntegerParameter(1)</Value>以上",168,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
147,"獲得力 <Value>IntegerParameter(1)</Value>以上",204,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
148,"INT <Value>IntegerParameter(1)</Value>以上",168,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
149,"識質力 <Value>IntegerParameter(1)</Value>以上",198,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
150,"",0,0,"",0,0
151,"DEX <Value>IntegerParameter(1)</Value>以上",121,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
152,"",0,0,"",0,0
153,"",0,0,"",0,0
154,"識質力 <Value>IntegerParameter(1)</Value>以上",214,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
155,"DEX <Value>IntegerParameter(1)</Value>以上",199,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
156,"獲得力 <Value>IntegerParameter(1)</Value>以上",221,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
157,"DEX <Value>IntegerParameter(1)</Value>以上",32,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
158,"獲得力 <Value>IntegerParameter(1)</Value>以上",54,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
159,"識質力 <Value>IntegerParameter(1)</Value>以上",52,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
160,"INT <Value>IntegerParameter(1)</Value>以上",202,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
161,"識質力 <Value>IntegerParameter(1)</Value>以上",214,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
162,"獲得力 <Value>IntegerParameter(1)</Value>以上",221,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
163,"獲得力 <Value>IntegerParameter(1)</Value>以上",204,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
164,"識質力 <Value>IntegerParameter(1)</Value>以上",198,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
165,"MND <Value>IntegerParameter(1)</Value>以上",168,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
166,"識質力 <Value>IntegerParameter(1)</Value>以上",52,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
167,"STR <Value>IntegerParameter(1)</Value>以上",32,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
168,"獲得力 <Value>IntegerParameter(1)</Value>以上",54,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
169,"STR <Value>IntegerParameter(1)</Value>以上",23,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
170,"獲得力 <Value>IntegerParameter(1)</Value>以上",42,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
171,"識質力 <Value>IntegerParameter(1)</Value>以上",42,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
172,"識質力 <Value>IntegerParameter(1)</Value>以上",42,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
173,"獲得力 <Value>IntegerParameter(1)</Value>以上",42,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
174,"STR <Value>IntegerParameter(1)</Value>以上",23,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
175,"獲得力 <Value>IntegerParameter(1)</Value>以上",54,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
176,"STR <Value>IntegerParameter(1)</Value>以上",32,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
177,"識質力 <Value>IntegerParameter(1)</Value>以上",52,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
178,"STR <Value>IntegerParameter(1)</Value>以上",32,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
179,"識質力 <Value>IntegerParameter(1)</Value>以上",52,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
180,"獲得力 <Value>IntegerParameter(1)</Value>以上",54,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
181,"識質力 <Value>IntegerParameter(1)</Value>以上",42,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
182,"獲得力 <Value>IntegerParameter(1)</Value>以上",42,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
183,"STR <Value>IntegerParameter(1)</Value>以上",23,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
184,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
185,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
186,"STR <Value>IntegerParameter(1)</Value>以上",43,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
187,"MND <Value>IntegerParameter(1)</Value>以上",43,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
188,"識質力 <Value>IntegerParameter(1)</Value>以上",62,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
189,"獲得力 <Value>IntegerParameter(1)</Value>以上",69,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
190,"識質力 <Value>IntegerParameter(1)</Value>以上",81,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
191,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
192,"STR <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
193,"STR <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
194,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
195,"識質力 <Value>IntegerParameter(1)</Value>以上",81,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
196,"",0,0,"",0,0
197,"MND <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
198,"MND <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
199,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
200,"MND <Value>IntegerParameter(1)</Value>以上",57,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
201,"識質力 <Value>IntegerParameter(1)</Value>以上",81,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
202,"獲得力 <Value>IntegerParameter(1)</Value>以上",90,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
203,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
204,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
205,"MND <Value>IntegerParameter(1)</Value>以上",75,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
206,"識質力 <Value>IntegerParameter(1)</Value>以上",98,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
207,"獲得力 <Value>IntegerParameter(1)</Value>以上",112,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
208,"STR <Value>IntegerParameter(1)</Value>以上",94,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
209,"識質力 <Value>IntegerParameter(1)</Value>以上",126,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
210,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
211,"識質力 <Value>IntegerParameter(1)</Value>以上",126,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
212,"MND <Value>IntegerParameter(1)</Value>以上",94,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
213,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
214,"",0,0,"",0,0
215,"",0,0,"",0,0
216,"",0,0,"",0,0
217,"獲得力 <Value>IntegerParameter(1)</Value>以上",138,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
218,"識質力 <Value>IntegerParameter(1)</Value>以上",126,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
219,"MND <Value>IntegerParameter(1)</Value>以上",94,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
220,"獲得力 <Value>IntegerParameter(1)</Value>以上",165,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
221,"識質力 <Value>IntegerParameter(1)</Value>以上",153,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
222,"STR <Value>IntegerParameter(1)</Value>以上",116,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
223,"獲得力 <Value>IntegerParameter(1)</Value>以上",165,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
224,"STR <Value>IntegerParameter(1)</Value>以上",116,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
225,"識質力 <Value>IntegerParameter(1)</Value>以上",153,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
226,"識質力 <Value>IntegerParameter(1)</Value>以上",153,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
227,"獲得力 <Value>IntegerParameter(1)</Value>以上",165,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
228,"STR <Value>IntegerParameter(1)</Value>以上",116,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
229,"獲得力 <Value>IntegerParameter(1)</Value>以上",187,0,"獲得率＋<Value>IntegerParameter(1)</Value>％",10,0
230,"STR <Value>IntegerParameter(1)</Value>以上",141,0,"採集回数＋<Value>IntegerParameter(1)</Value>回",1,0
231,"識質力 <Value>IntegerParameter(1)</Value>以上",182,0,"HQ獲得率＋<Value>IntegerParameter(1)</Value>％",5,0
