key,0,1,2,3,4,5,6,7,8,9,10,11
31,"",4942,16,0,False,False,3,148,0,True,False,False
32,"",4880,16,0,False,False,0,135,0,True,False,False
33,"",4943,17,0,False,False,3,140,0,True,False,False
34,"",4944,17,0,False,False,2,140,0,True,False,False
35,"",4881,17,0,False,False,0,135,0,True,False,False
36,"",4945,18,0,False,False,2,153,0,True,True,False
37,"",4946,18,0,False,False,2,134,0,True,False,False
38,"",4882,18,0,False,False,1,138,0,True,False,False
39,"",4947,19,0,False,False,3,132,0,True,False,False
40,"",4883,19,0,False,False,1,134,0,True,False,False
41,"",4948,20,0,False,False,3,140,0,True,False,False
42,"",4949,20,0,False,False,2,139,0,True,False,False
43,"",4884,20,0,False,False,0,135,0,True,False,False
44,"",4950,21,0,False,False,2,141,0,True,False,False
45,"",4885,21,0,False,False,1,135,0,True,False,False
46,"",4951,21,0,False,False,2,148,0,True,False,False
47,"",4952,22,0,False,False,2,140,0,True,False,False
48,"",4953,22,0,False,False,2,139,0,True,True,False
49,"",4886,22,0,False,False,0,137,0,True,False,False
50,"",4954,23,0,False,False,3,139,0,True,False,False
51,"",4955,23,0,False,False,2,139,0,True,False,False
52,"",4956,24,0,False,False,2,134,0,True,False,False
53,"",4957,24,0,False,False,2,139,0,True,False,False
54,"",4887,24,0,False,False,1,138,0,True,False,False
55,"",4958,25,0,False,False,2,153,0,True,True,False
56,"",4959,25,0,False,False,3,141,0,True,False,False
57,"",5461,25,0,False,False,1,137,0,True,False,False
58,"",4888,25,0,False,False,1,134,0,True,False,False
59,"",4960,26,0,False,False,3,141,0,True,False,False
60,"",4961,26,0,False,False,3,153,0,True,False,False
61,"",4889,26,0,False,False,1,140,0,True,False,False
62,"",4890,26,0,False,False,0,137,0,True,False,False
63,"",4962,27,0,False,False,3,153,0,True,False,False
64,"",4963,27,0,False,False,3,154,0,True,False,False
65,"",4891,27,0,False,False,1,137,0,True,False,False
66,"",4964,28,0,False,False,3,153,0,True,False,False
67,"",4892,28,0,False,False,0,135,0,True,False,False
68,"",4965,29,0,False,False,2,146,0,True,False,False
69,"",4966,29,0,False,False,2,146,0,True,False,False
70,"",4893,29,0,False,False,1,138,0,True,False,False
71,"",4967,28,0,False,False,2,145,0,True,False,False
72,"",4894,30,0,False,False,0,137,0,True,False,False
73,"",4968,30,0,False,False,3,152,0,True,False,False
74,"",5544,31,0,False,False,3,135,0,True,False,False
75,"",4895,31,0,False,False,0,137,0,True,False,False
76,"",4969,32,0,False,False,3,146,0,True,False,False
77,"",4896,32,0,False,False,1,137,0,True,False,False
78,"",4970,32,0,False,False,3,135,0,True,False,False
79,"",4971,33,0,False,False,3,145,0,True,False,False
80,"",4972,33,0,False,False,3,153,0,True,False,False
81,"",4897,33,0,False,False,0,135,0,True,False,False
82,"",4973,34,0,False,False,3,153,0,True,False,False
83,"",4898,34,0,False,False,0,137,0,True,True,False
84,"",4974,34,0,False,False,2,137,0,True,False,False
85,"",4899,34,0,False,False,1,140,0,True,False,False
86,"",4975,33,0,False,False,2,148,0,True,False,False
87,"",4976,35,0,False,False,2,155,0,True,False,False
88,"",4900,35,0,False,False,0,137,0,True,False,False
89,"",4977,35,0,False,False,4,146,0,True,False,False
90,"",4978,36,0,False,False,3,137,0,True,False,False
91,"",4979,36,0,False,False,3,146,0,True,False,False
92,"",5032,36,0,False,False,4,146,0,True,False,False
93,"",4901,36,0,False,False,1,137,0,True,False,False
94,"",4980,37,0,False,False,3,153,0,True,False,False
95,"",4981,37,0,False,False,3,156,0,True,False,False
96,"",5033,37,0,False,False,4,146,0,True,False,False
97,"",4902,37,0,False,False,0,137,0,True,False,False
98,"",4982,38,0,False,False,2,153,0,True,False,False
99,"",4983,38,0,False,False,2,137,0,True,False,False
100,"",5034,38,0,False,False,4,146,0,True,False,False
101,"",4984,39,0,False,False,3,155,0,True,False,False
102,"",5035,39,0,False,False,4,146,0,True,False,False
103,"",4985,39,0,False,False,2,145,0,True,True,False
104,"",4986,40,0,False,False,2,155,0,True,False,False
105,"",4987,40,0,False,False,2,137,0,True,False,False
106,"",5036,40,0,False,False,4,146,0,True,False,False
107,"",5462,40,0,False,False,0,138,0,True,False,False
108,"",4988,41,0,False,False,3,139,0,True,False,False
109,"",4989,41,0,False,False,3,156,0,True,False,False
110,"",5037,41,0,False,False,4,146,0,True,False,False
111,"",4903,41,0,False,False,1,134,0,True,False,False
112,"",4990,42,0,False,False,3,145,0,True,False,False
113,"",4991,42,0,False,False,2,180,0,True,False,True
114,"",4992,43,0,False,False,2,152,0,True,False,False
115,"",4993,43,0,False,False,2,145,0,True,False,False
116,"",4904,43,0,False,False,1,138,0,True,False,False
117,"",4905,43,0,False,False,2,133,0,True,False,True
118,"",4994,44,0,False,False,2,154,0,True,True,False
119,"",4995,44,0,False,False,2,139,0,True,False,False
120,"",5466,44,0,False,False,0,138,0,True,False,False
121,"",4996,45,0,False,False,2,153,0,True,False,False
122,"",4997,45,0,False,False,2,155,0,True,False,False
123,"",4998,45,0,False,False,2,137,0,True,False,False
124,"",4906,45,0,False,False,0,138,0,True,False,False
125,"",4999,45,0,False,False,3,137,0,True,False,True
126,"",5038,45,0,False,False,5,155,0,True,False,False
127,"",5000,46,0,False,False,2,153,0,True,False,False
128,"",5001,46,0,False,False,2,137,0,True,False,False
129,"",4907,46,0,False,False,1,138,0,True,False,False
130,"",5002,47,0,False,False,3,156,0,True,False,False
131,"",5003,44,0,False,False,3,147,0,True,False,False
132,"",5039,47,0,False,False,5,155,0,True,False,False
133,"",4908,47,0,False,False,1,138,0,True,False,False
134,"",5040,48,0,False,False,5,155,0,True,False,False
135,"",5004,48,0,False,False,3,156,0,True,False,False
136,"",5005,48,0,False,False,3,147,0,True,False,False
137,"",5041,48,0,False,False,5,155,0,True,False,False
138,"",4909,48,0,False,False,0,138,0,True,False,False
139,"",5006,48,0,False,False,3,156,0,True,False,False
140,"",5007,49,0,False,False,2,146,0,True,False,True
141,"",5008,49,0,False,False,2,153,0,True,False,False
142,"",5042,49,0,False,False,5,155,0,True,False,False
143,"",4910,49,0,False,False,0,138,0,True,False,False
144,"",5009,50,0,False,False,2,155,0,True,False,False
145,"",5010,50,0,False,False,2,155,0,True,False,False
146,"",5011,50,0,False,False,3,156,0,True,False,False
147,"",5043,50,0,False,False,4,146,0,True,False,False
148,"",5044,50,0,False,False,5,155,0,True,False,False
149,"",4911,50,0,False,False,0,140,0,True,True,False
150,"",5012,50,0,False,False,2,137,0,True,False,False
151,"",5013,50,0,False,False,2,155,0,True,False,False
152,"",4912,50,0,False,False,1,138,0,True,False,False
153,"",5014,50,0,False,False,3,155,0,True,False,False
154,"",5015,70,0,False,False,3,139,0,True,False,False
155,"",4913,55,0,False,False,1,137,0,True,False,True
156,"",4914,55,0,False,False,0,135,0,True,False,False
157,"",5016,55,0,False,False,2,180,0,True,True,False
158,"",5017,55,0,False,False,2,145,0,True,True,True
159,"",4915,55,0,False,False,1,135,0,True,True,False
160,"",4916,55,0,False,False,1,138,0,True,False,False
161,"",5018,55,0,False,False,3,147,0,True,False,False
162,"",5019,55,0,False,False,3,147,0,True,False,False
163,"",5020,55,0,False,False,3,139,0,True,False,False
164,"",5045,55,0,False,False,4,146,0,True,False,False
165,"",4917,50,0,False,False,1,137,0,True,False,False
166,"",4918,55,0,False,False,0,138,0,True,False,False
167,"",5021,70,0,False,False,3,156,0,True,False,True
168,"",5046,70,0,False,False,5,155,0,True,False,False
169,"",4919,55,0,False,False,1,138,0,True,False,False
170,"",4920,70,0,False,False,1,138,0,True,False,False
171,"",4921,50,0,False,False,1,138,0,True,False,True
172,"",4922,70,0,False,False,1,138,0,True,False,False
173,"",5022,55,0,False,False,3,152,0,True,False,True
174,"",5023,55,0,False,False,3,153,0,True,False,True
175,"",5024,55,0,False,False,3,156,0,True,False,False
176,"",5025,55,0,False,False,2,155,0,True,False,False
177,"",5026,55,0,False,False,2,154,0,True,False,False
178,"",5027,70,0,False,False,2,156,0,True,True,False
179,"",4923,70,0,False,False,1,138,0,True,False,False
180,"",4924,70,0,False,False,1,140,0,True,True,True
181,"",5028,70,0,False,False,3,153,0,True,False,False
182,"",5029,70,0,False,False,3,154,0,True,False,False
183,"",5030,70,0,False,False,2,156,0,True,False,False
184,"",5031,55,0,False,False,2,137,0,True,False,False
185,"",6185,50,0,False,False,0,135,0,True,False,False
186,"",6191,50,0,False,False,3,145,0,True,False,False
187,"",7678,70,0,True,True,1,134,0,True,True,False
188,"",7679,70,0,True,True,2,134,0,True,True,False
189,"",7680,70,0,True,True,0,135,0,True,False,False
190,"",7681,70,0,True,True,2,135,0,True,False,False
191,"",7682,80,0,True,True,2,134,0,True,False,True
192,"",7683,80,0,True,True,3,152,0,True,True,False
193,"",7684,80,0,True,True,1,138,0,True,True,False
194,"",7685,70,0,True,True,0,128,0,True,True,False
195,"",7686,70,0,True,True,1,134,0,True,False,True
196,"",7687,75,0,True,True,1,138,0,True,True,False
197,"",7688,70,0,True,True,2,134,0,True,False,False
198,"",7689,80,0,True,True,3,141,0,True,False,True
199,"",7690,75,0,True,True,1,135,0,True,False,False
200,"",7691,75,0,True,True,0,135,0,True,True,False
201,"",7692,70,0,True,True,2,141,0,True,True,False
202,"",7693,70,0,True,True,1,138,0,True,True,True
203,"",7694,80,0,True,True,2,152,0,True,True,False
204,"",7695,80,0,True,True,3,154,0,True,True,False
205,"",7696,70,0,True,True,2,132,0,True,False,False
206,"",7697,80,0,True,True,3,135,0,True,False,True
207,"",7698,75,0,True,True,3,141,0,True,True,False
208,"",7699,80,0,True,True,2,154,0,True,True,False
209,"",7700,80,0,True,True,2,148,0,True,True,True
210,"",7701,70,0,True,True,2,133,0,True,True,True
211,"",7702,80,0,True,True,3,145,0,True,True,True
212,"",7703,75,0,True,True,3,141,0,True,True,False
213,"",7704,80,0,True,True,3,145,0,True,True,True
214,"",7705,70,0,True,True,2,148,0,True,False,False
215,"",7706,75,0,True,True,3,140,0,True,True,False
216,"",7707,70,0,True,True,0,129,0,True,True,False
217,"",7708,70,0,True,True,2,133,0,True,True,False
218,"",7709,70,0,True,True,2,134,0,True,True,False
219,"",7710,75,0,True,True,0,135,0,True,False,True
220,"",7711,80,0,True,True,0,140,0,True,False,False
221,"",7712,75,0,True,True,0,135,0,True,True,False
222,"",7713,70,0,True,True,3,132,0,True,True,True
223,"",7714,70,0,True,True,3,140,0,True,False,True
224,"",7902,80,0,True,True,3,135,0,True,True,False
225,"",7903,80,0,True,True,0,135,0,True,True,True
226,"",7904,80,0,True,True,2,139,0,True,True,False
227,"",7905,80,0,True,True,3,139,0,True,True,True
228,"",7906,80,0,True,True,0,140,0,True,True,False
229,"",7907,80,0,True,True,2,152,0,True,True,False
230,"",7908,80,0,True,True,2,153,0,True,True,False
231,"",7909,80,0,True,True,1,137,0,True,True,False
232,"",7910,80,0,True,True,1,140,0,True,True,False
233,"",7911,80,0,True,True,2,146,0,True,False,True
234,"",7912,80,0,True,True,2,152,0,True,False,True
235,"",7913,80,0,True,True,3,153,0,True,True,True
236,"",7914,80,0,True,True,2,153,0,True,False,False
237,"",7915,80,0,True,True,1,137,0,True,True,True
238,"",7916,80,0,True,True,2,139,0,True,True,False
239,"",7917,80,0,True,True,1,339,0,True,True,True
240,"",7918,80,0,True,True,2,145,0,True,True,True
241,"",7919,80,0,True,True,2,341,0,True,True,True
242,"",7920,80,0,True,True,2,148,0,True,True,False
243,"",7921,80,0,True,True,3,153,0,True,True,True
244,"",7922,80,0,True,True,2,153,0,True,False,True
245,"",7923,80,0,True,True,2,340,0,True,True,True
246,"",7924,80,0,True,True,0,137,0,True,True,True
247,"",7925,80,0,True,True,2,137,0,True,True,False
248,"",7926,80,0,True,True,1,138,0,True,False,True
249,"",7927,80,0,True,True,3,139,0,True,True,False
250,"",7928,80,0,True,True,2,146,0,True,True,True
251,"",7929,80,0,True,True,3,146,0,True,False,True
252,"",7930,80,0,True,True,4,146,0,True,False,True
253,"",7931,80,0,True,True,4,146,0,True,True,True
254,"",7932,80,0,True,True,2,155,0,True,False,True
255,"",7933,80,0,True,True,3,155,0,True,True,False
256,"",7934,80,0,True,True,3,148,0,True,True,False
257,"",7935,80,0,True,True,2,148,0,True,False,True
258,"",7936,80,0,True,True,3,153,0,True,False,True
259,"",7937,80,0,True,True,2,180,0,True,True,True
260,"",7938,80,0,True,True,3,137,0,True,False,True
261,"",7939,80,0,True,True,2,137,0,True,False,True
262,"",7940,80,0,True,True,3,137,0,True,True,True
263,"",7941,80,0,True,True,1,138,0,True,True,True
264,"",7942,80,0,True,True,3,145,0,True,False,True
265,"",7943,80,0,True,True,3,147,0,True,True,True
266,"",7944,80,0,True,True,2,155,0,True,True,True
267,"",7945,80,0,True,True,2,155,0,True,True,True
268,"",7946,80,0,True,True,3,155,0,True,False,False
269,"",7947,80,0,True,True,2,154,0,True,True,True
270,"",7948,80,0,True,True,0,138,0,True,True,False
271,"",7949,80,0,True,True,5,155,0,True,True,True
272,"",7950,80,0,True,True,1,138,0,True,True,True
273,"",7951,80,0,True,True,3,156,0,True,True,True
274,"",8752,80,0,True,True,3,137,0,True,False,False
275,"",8753,80,0,True,True,1,137,0,True,False,True
276,"",8754,90,0,True,True,1,137,0,True,False,True
277,"",8755,80,0,True,True,0,138,0,True,True,True
278,"",8756,85,0,True,True,1,138,0,True,True,True
279,"",8757,80,0,True,True,1,138,0,True,True,True
280,"",8758,80,0,True,True,3,156,0,True,False,True
281,"",8759,80,0,True,True,3,156,0,True,False,True
282,"",8760,80,0,True,True,2,154,0,True,False,False
283,"",8761,80,0,True,True,3,156,0,True,True,True
284,"",8762,80,0,True,True,2,156,0,True,True,True
285,"",8763,85,0,True,True,3,156,0,True,False,False
286,"",8764,80,0,True,True,1,140,0,True,False,False
287,"",8765,80,0,True,True,3,140,0,True,True,True
288,"",8766,80,0,True,True,2,140,0,True,False,True
289,"",8767,80,0,True,True,3,147,0,True,True,True
290,"",8768,85,0,True,True,4,146,0,True,True,True
291,"",8769,80,0,True,True,2,155,0,True,True,True
292,"",8770,80,0,True,True,2,155,0,True,False,True
293,"",8771,80,0,True,True,5,155,0,True,False,True
294,"",8772,85,0,True,True,5,155,0,True,False,False
295,"",8773,80,0,True,True,3,152,0,True,False,True
296,"",8774,80,0,True,True,3,153,0,True,False,True
297,"",8775,85,0,True,True,3,153,0,True,False,False
298,"",8776,80,0,True,True,3,156,0,True,True,True
299,"",10123,80,0,False,True,1,137,0,True,True,False
300,"",12713,120,0,False,False,3,397,0,True,False,False
301,"",12714,120,0,False,False,5,397,0,True,False,False
302,"",12715,120,0,False,False,3,397,0,True,False,False
303,"",12716,120,0,False,False,5,397,0,True,False,False
304,"",12718,125,0,False,False,3,397,0,True,False,False
305,"",12719,125,0,False,False,3,397,0,True,False,False
306,"",12720,125,0,False,True,3,397,0,True,False,False
307,"",12721,125,0,False,False,2,398,0,True,False,True
308,"",12722,125,0,False,False,2,398,0,True,False,False
309,"",12723,120,0,False,False,6,401,0,True,False,True
310,"",12724,120,0,False,False,5,397,0,True,False,True
311,"",12725,139,0,False,False,2,397,0,True,False,False
312,"",12726,125,0,False,False,3,397,0,True,True,False
313,"",12727,125,0,False,False,2,397,0,True,False,True
314,"",12728,130,0,False,False,3,401,0,True,False,False
315,"",12729,130,0,False,False,2,398,0,True,False,False
316,"",12730,136,0,False,False,3,399,0,True,False,False
317,"",12731,130,0,False,False,2,400,0,True,False,False
318,"",12732,130,0,False,False,6,401,0,True,False,False
319,"",12733,136,0,False,True,3,398,0,True,False,False
320,"",12734,133,0,False,False,6,401,0,True,False,False
321,"",12735,130,0,False,False,6,401,0,True,False,False
322,"",12736,133,0,False,True,6,401,0,True,False,False
323,"",12737,130,0,False,False,3,397,0,True,False,False
324,"",12738,133,0,False,False,3,397,0,True,False,False
325,"",12739,133,0,False,False,2,401,0,True,True,False
326,"",12740,130,0,False,False,2,398,0,True,False,True
327,"",12741,145,0,False,False,2,398,0,True,False,True
328,"",12742,133,0,False,False,3,400,0,True,True,False
329,"",12743,133,0,False,False,2,400,0,True,True,False
330,"",12744,133,0,False,False,6,401,0,True,False,False
331,"",12745,133,0,False,False,7,398,0,True,False,False
332,"",12746,133,0,False,False,6,401,0,True,False,True
333,"",12747,133,0,False,False,3,399,0,True,False,False
334,"",12748,136,0,False,False,3,397,0,True,False,False
335,"",12749,136,0,False,False,2,401,0,True,False,True
336,"",12750,136,0,False,False,3,398,0,True,False,False
337,"",12751,180,0,False,False,3,402,0,True,False,True
338,"",12752,136,0,False,False,3,399,0,True,False,False
339,"",12753,130,0,False,False,6,401,0,True,False,False
340,"",12754,136,0,False,False,7,398,0,True,False,False
341,"",12755,136,0,False,False,7,398,0,True,False,False
342,"",12756,136,0,False,False,2,399,0,True,False,False
343,"",12757,130,0,False,False,2,399,0,True,False,False
344,"",12758,136,0,False,False,3,400,0,True,False,False
345,"",12759,136,0,False,True,7,398,0,True,False,False
346,"",12760,136,0,False,False,6,400,0,True,False,False
347,"",12761,139,0,False,False,2,398,0,True,True,True
348,"",12762,136,0,False,False,3,397,0,True,False,True
349,"",12763,136,0,False,False,3,397,0,True,False,True
350,"",12764,136,0,False,False,2,398,0,True,False,False
351,"",12765,136,0,False,False,2,397,0,True,False,True
352,"",12766,136,0,False,False,5,397,0,True,False,True
353,"",12767,139,0,False,False,3,398,0,True,True,False
354,"",12768,139,0,False,False,3,400,0,True,False,False
355,"",12769,136,0,False,False,2,398,0,True,False,False
356,"",12770,139,0,False,False,6,400,0,True,False,False
357,"",12771,139,0,False,False,6,400,0,True,False,False
358,"",12772,139,0,False,True,7,398,0,True,False,False
359,"",12773,139,0,False,False,8,402,0,True,False,False
360,"",12774,150,0,False,False,3,402,0,True,True,False
361,"",12775,139,0,False,False,8,402,0,True,False,False
362,"",12776,139,0,False,False,8,402,0,True,False,False
363,"",12777,139,0,False,False,2,402,0,True,False,False
364,"",12778,139,0,False,False,8,402,0,True,False,False
365,"",12779,145,0,False,False,2,402,0,True,False,False
366,"",12780,136,0,False,False,2,399,0,True,False,False
367,"",12781,142,0,False,False,3,399,0,True,False,False
368,"",12782,142,0,False,False,3,400,0,True,False,False
369,"",12783,142,0,False,False,3,399,0,True,False,False
370,"",12784,139,0,False,False,6,400,0,True,True,True
371,"",12785,142,0,False,False,6,401,0,True,False,False
372,"",12786,142,0,False,False,7,398,0,True,True,False
373,"",12787,142,0,False,False,7,398,0,True,False,False
374,"",12788,142,0,False,False,8,402,0,True,False,False
375,"",12789,142,0,False,False,6,400,0,True,False,True
376,"",12790,142,0,False,False,2,399,0,True,False,False
377,"",12791,145,0,False,False,3,402,0,True,False,False
378,"",12792,145,0,False,False,3,400,0,True,True,False
379,"",12793,145,0,False,False,6,400,0,True,False,False
380,"",12794,145,0,False,False,5,400,0,True,False,False
381,"",12795,145,0,False,True,6,400,0,True,False,False
382,"",12796,145,0,False,False,3,397,0,True,True,False
383,"",12797,145,0,False,False,6,400,0,True,False,False
384,"",12798,180,0,False,False,6,401,0,True,False,False
385,"",12799,145,0,False,False,5,397,0,True,False,True
386,"",12800,145,0,False,False,7,398,0,True,False,False
387,"",12801,145,0,False,False,8,402,0,True,False,False
388,"",12802,145,0,False,False,2,398,0,True,True,False
389,"",12803,180,0,False,False,3,402,0,True,True,True
390,"",12804,145,0,False,False,2,399,0,True,False,False
391,"",12805,145,0,False,False,6,400,0,True,False,False
392,"",12806,148,0,False,False,6,402,0,True,False,False
393,"",12807,145,0,False,False,8,402,0,True,False,False
394,"",12808,150,0,False,False,6,402,0,True,False,False
395,"",12809,145,0,False,False,3,397,0,True,False,False
396,"",12810,145,0,False,False,6,401,0,True,False,False
397,"",12811,145,0,False,False,3,402,0,True,False,False
398,"",12812,145,0,False,False,8,402,0,True,False,True
399,"",12813,148,0,False,False,6,400,0,True,False,False
400,"",12814,148,0,False,False,6,401,0,True,False,False
401,"",12815,148,0,False,False,8,402,0,True,False,True
402,"",12816,148,0,False,False,8,402,0,True,True,False
403,"",12817,148,0,False,False,2,397,0,True,False,False
404,"",12818,148,0,False,False,3,399,0,True,False,False
405,"",12819,150,0,False,False,3,399,0,True,False,False
406,"",12820,148,0,False,False,7,398,0,True,False,False
407,"",12821,145,0,False,False,6,400,0,True,True,False
408,"",12822,148,0,False,False,6,401,0,True,False,False
409,"",12823,180,0,False,True,3,397,2500,True,False,False
410,"",12824,148,0,False,False,3,397,0,True,False,False
411,"",12825,180,0,False,False,6,402,2502,True,False,False
412,"",12826,150,0,False,False,7,398,0,True,False,False
413,"",12827,180,0,False,False,8,402,2502,True,False,True
414,"",12828,150,0,False,False,2,398,0,True,True,False
415,"",12829,150,0,False,False,3,401,0,True,False,True
416,"",12830,180,0,False,False,3,399,2501,True,True,False
417,"",12831,150,0,False,False,2,399,0,True,True,False
418,"",12832,180,0,False,False,7,398,2501,True,True,True
419,"",12833,150,0,False,False,6,402,0,True,True,False
420,"",12834,150,0,False,False,6,401,0,True,False,False
421,"",12835,180,0,False,False,6,400,0,True,False,False
422,"",12836,180,0,False,False,2,399,2501,True,False,True
423,"",12837,180,0,False,False,3,397,2500,True,True,False
424,"",13727,180,0,False,False,8,402,2502,True,False,True
425,"",13728,180,0,False,False,3,397,2500,True,True,True
426,"",13729,150,0,False,False,2,398,0,True,False,False
427,"",13730,180,0,False,True,6,401,2502,True,True,True
428,"",13731,180,0,False,False,6,400,2501,True,True,True
429,"",13732,180,0,False,False,2,399,2501,True,True,True
430,"",14215,180,0,False,True,7,398,2501,True,False,True
431,"",14211,180,0,False,False,2,398,2501,True,True,False
432,"",14212,180,0,False,False,2,399,2501,True,False,False
433,"",14213,180,0,False,False,6,401,2502,True,False,True
434,"",14214,180,0,False,False,6,400,2501,True,False,False
435,"",14216,180,0,False,False,3,397,2500,True,False,False
436,"",14217,180,0,False,True,3,397,2500,True,False,False
437,"",14218,180,0,False,False,8,402,2502,True,True,True
438,"",14219,180,0,False,False,3,397,2500,True,False,False
439,"",14220,180,0,False,False,2,399,2501,True,False,True
440,"",15439,180,0,False,True,3,397,0,True,False,False
441,"",15626,180,0,True,True,3,397,0,True,False,False
442,"",15627,180,0,True,True,3,397,2500,True,False,False
443,"",15628,180,0,True,True,2,397,2500,True,False,False
444,"",15629,180,0,True,True,2,398,2501,True,False,True
445,"",15630,180,0,True,True,3,398,2501,True,True,True
446,"",15631,180,0,True,True,7,398,2501,True,False,False
447,"",15632,180,0,True,True,3,399,0,True,False,False
448,"",15633,180,0,True,True,3,400,2501,True,True,False
449,"",15634,180,0,True,True,6,400,2501,True,True,True
450,"",15635,180,0,True,True,2,401,2502,True,True,False
451,"",15636,180,0,True,True,6,401,2502,True,False,True
452,"",15637,180,0,True,True,8,402,0,True,False,False
453,"",15638,180,0,True,True,3,402,2502,True,True,True
454,"",16745,190,0,True,True,5,397,0,True,False,True
455,"",16746,190,0,True,True,3,397,0,True,True,True
456,"",16747,190,0,True,True,2,398,2501,True,True,True
457,"",16748,190,0,True,True,3,399,2501,True,True,True
458,"",16749,190,0,True,True,3,400,2501,True,True,True
459,"",16750,190,0,True,True,6,401,2502,True,True,True
460,"",16751,190,0,True,True,7,398,2501,True,True,False
461,"",16752,190,0,True,True,8,402,2502,True,False,False
462,"",16753,190,0,True,True,3,402,2502,True,True,False
463,"",16754,190,0,True,True,2,399,2501,True,True,True
464,"",16756,190,0,True,True,2,397,2500,True,False,True
465,"",16742,190,0,True,True,6,400,2501,True,False,True
466,"",16743,190,0,True,True,6,401,2502,True,False,True
467,"",16744,190,0,True,True,8,402,2502,True,False,True
468,"",17577,200,0,True,True,3,397,2500,True,True,True
469,"",17578,200,0,True,True,3,397,0,True,False,True
470,"",17579,200,0,True,True,3,401,2502,True,True,True
471,"",17580,200,0,True,True,8,402,2502,True,True,True
472,"",17581,200,0,True,True,6,402,2502,True,False,True
473,"",17582,200,0,True,True,2,398,2501,True,True,True
474,"",17583,200,0,True,True,7,398,2501,True,True,True
475,"",17584,200,0,True,True,7,398,2501,True,True,True
476,"",17585,200,0,True,True,2,399,2501,True,False,True
477,"",17586,200,0,True,True,3,400,2501,True,False,True
478,"",17587,200,0,True,True,6,400,2501,True,False,True
479,"",17588,200,0,True,True,7,398,2501,True,True,True
480,"",17589,200,0,True,True,8,402,2502,True,False,True
481,"",17590,200,0,True,True,2,399,2501,True,True,True
482,"",17591,200,0,True,True,6,401,2502,True,True,True
483,"",17592,200,0,True,True,3,397,2500,True,True,True
484,"",17593,200,0,True,True,6,400,2501,True,True,True
485,"",17562,142,0,False,False,2,399,0,True,False,False
486,"",17563,145,0,False,False,3,397,0,True,False,False
487,"",17564,148,0,False,True,3,401,0,True,False,False
488,"",17565,150,0,False,False,2,400,0,True,False,False
489,"",17566,180,0,False,False,2,398,0,True,False,False
490,"",20026,205,0,False,False,2,635,0,True,False,False
491,"",20029,205,0,False,False,3,635,0,True,False,False
492,"",20042,205,0,False,False,3,635,0,True,False,False
493,"",20045,205,0,False,False,2,620,0,True,False,False
494,"",20049,205,0,False,False,2,612,0,True,False,False
495,"",20055,205,0,False,False,2,635,0,True,False,False
496,"",20058,205,0,False,False,2,612,0,True,False,True
497,"",20062,205,0,False,False,3,635,0,True,False,False
498,"",20064,205,0,False,False,2,612,0,True,False,False
499,"",20065,205,0,False,False,3,635,0,True,False,False
500,"",20070,205,0,False,False,2,620,0,True,False,False
501,"",20072,205,0,False,False,3,620,0,True,False,False
502,"",20082,205,0,False,False,3,612,0,True,False,False
503,"",20083,205,0,False,False,3,612,0,True,False,False
504,"",20087,205,0,False,False,2,612,0,True,False,False
505,"",20090,205,0,False,False,2,612,0,True,False,False
506,"",20033,210,0,False,False,2,612,0,True,False,False
507,"",20047,210,0,False,False,2,612,0,True,False,False
