key,0,1,2,3,4,5,6,7,8,9,10
1000124,"",0,"",0,0,1,0,0,"",5,False
1000125,"",0,"",0,0,1,0,0,"",3,False
1000126,"",0,"",0,0,1,0,0,"",5,False
1000127,"",0,"",0,0,1,0,0,"",3,False
1000128,"",0,"",0,0,1,0,0,"",3,True
1000129,"",0,"",0,0,1,0,0,"",3,False
1000130,"",0,"",0,0,1,0,0,"",5,False
1000131,"",0,"",0,0,1,0,0,"",5,False
1000132,"",0,"",0,0,1,0,0,"",5,False
1000133,"",0,"",0,0,1,0,0,"",5,False
1000134,"",0,"",0,0,1,0,0,"",3,False
1000135,"",0,"",0,0,1,0,0,"",5,False
1000136,"",0,"",0,0,1,0,0,"",3,True
1000137,"",0,"",0,0,1,0,0,"",5,False
1000138,"",0,"",0,0,1,0,0,"",5,False
1000139,"",0,"",0,0,1,0,0,"",3,False
1000140,"",0,"",0,0,1,0,0,"",3,False
1000141,"",0,"",0,0,1,0,0,"",3,False
1000142,"",0,"",0,0,1,0,0,"",5,False
1000143,"",0,"",0,0,1,0,0,"",5,False
1000144,"",0,"",0,0,1,0,0,"",5,False
1000145,"",0,"",0,0,1,0,0,"",5,False
1000146,"",0,"",0,0,1,0,0,"",3,False
1000147,"",0,"",0,0,1,0,0,"",5,False
1000148,"",0,"",0,0,1,0,0,"",3,False
1000149,"",0,"",0,0,1,0,0,"",3,False
1000150,"",0,"",0,0,1,0,0,"",5,False
1000151,"",0,"",0,0,1,0,0,"",5,False
1000152,"",0,"",0,0,1,0,0,"",5,False
1000153,"",0,"",0,0,1,0,0,"",3,True
1000154,"",0,"",0,0,1,0,0,"",3,False
1000155,"",0,"",0,0,1,0,0,"",5,False
1000156,"",0,"",0,0,1,0,0,"",3,False
1000157,"",0,"",0,0,1,0,0,"",5,False
1000158,"",0,"",0,0,1,0,0,"",5,False
1000159,"",0,"",0,0,1,0,0,"",3,True
1000160,"",0,"",0,0,1,0,0,"",5,False
1000161,"",0,"",0,0,1,0,0,"",3,False
1000162,"",0,"",0,0,1,0,0,"",3,False
1000163,"",0,"",0,0,1,0,0,"",5,False
1000164,"",0,"",0,0,1,0,0,"",5,False
1000165,"",0,"",0,0,1,0,0,"",3,True
1000166,"",0,"",0,0,1,0,0,"",3,False
1000167,"",0,"",0,0,1,0,0,"",3,False
1000168,"",0,"",0,0,1,0,0,"",3,True
1000169,"",0,"",0,0,1,0,0,"",5,False
1000170,"",0,"",0,0,1,0,0,"",3,False
1000171,"",0,"",0,0,1,0,0,"",3,True
1000172,"",0,"",0,0,1,0,0,"",3,False
1000173,"",0,"",0,0,1,0,0,"",3,False
1000174,"",0,"",0,0,1,0,0,"",5,False
1000175,"",0,"",0,0,1,0,0,"",5,False
1000176,"",0,"",0,0,1,0,0,"",5,False
1000177,"",0,"",0,0,1,0,0,"",5,False
1000178,"",0,"",0,0,1,0,0,"",5,False
1000179,"",0,"",0,0,1,0,0,"",3,False
1000180,"",0,"",0,0,1,0,0,"",3,False
1000181,"",0,"",0,0,1,0,0,"",3,False
1000182,"",0,"",0,0,1,0,0,"",5,False
1000183,"",0,"",0,0,1,0,0,"",5,False
1000184,"",0,"",0,0,1,0,0,"",3,True
1000185,"",0,"",0,0,1,0,0,"",3,True
1000186,"",0,"",0,0,1,0,0,"",5,False
1000187,"",0,"",0,0,1,0,0,"",5,False
1000188,"",0,"",0,0,1,0,0,"",5,False
1000189,"",0,"",0,0,1,0,0,"",5,False
1000190,"",0,"",0,0,1,0,0,"",5,False
1000191,"",0,"",0,0,1,0,0,"",5,False
1000192,"",0,"",0,0,1,0,0,"",5,False
1000193,"",0,"",0,0,1,0,0,"",3,False
1000194,"",0,"",0,0,1,0,0,"",3,False
1000195,"",0,"",0,0,1,0,0,"",3,False
1000196,"",0,"",0,0,1,0,0,"",5,False
1000197,"",0,"",0,0,1,0,0,"",3,False
1000198,"",0,"",0,0,1,0,0,"",5,False
1000199,"",0,"",0,0,1,0,0,"",3,False
1000200,"",0,"",0,0,1,0,0,"",3,True
1000201,"",0,"",0,0,1,0,0,"",5,False
1000202,"",0,"",0,0,1,0,0,"",5,False
1000203,"",0,"",0,0,1,0,0,"",5,False
1000204,"",0,"",0,0,1,0,0,"",3,False
1000205,"",0,"",0,0,1,0,0,"",3,False
1000206,"",0,"",0,0,1,0,0,"",3,False
1000207,"",0,"",0,0,1,0,0,"",5,False
1000208,"",0,"",0,0,1,0,0,"",5,False
1000209,"",0,"",0,0,1,0,0,"",5,False
1000210,"",0,"",0,0,1,0,0,"",5,False
1000211,"",0,"",0,0,1,0,0,"",3,False
1000212,"",0,"",0,0,1,0,0,"",5,False
1000213,"",0,"",0,0,1,0,0,"",5,False
1000214,"",0,"",0,0,1,0,0,"",3,False
1000215,"",0,"",0,0,1,0,0,"",3,True
1000216,"",0,"",0,0,1,0,0,"",3,True
1000217,"",0,"",0,0,1,0,0,"",3,True
1000218,"",0,"",0,0,1,0,0,"",3,True
1000219,"",0,"",0,0,1,0,0,"",5,False
1000220,"",0,"",0,0,1,0,0,"",3,True
1000221,"",0,"",0,0,1,0,0,"",5,False
1000222,"",0,"",0,0,1,0,0,"",3,True
1000223,"",0,"",0,0,1,0,0,"",5,False
1000224,"",0,"",0,0,1,0,0,"",5,False
1000225,"",0,"",0,0,1,0,0,"",5,False
1000226,"",0,"",0,0,1,0,0,"",5,False
1000227,"",0,"",0,0,1,0,0,"",3,False
1000228,"",0,"",0,0,1,0,0,"",3,False
1000229,"",0,"",0,0,1,0,0,"",3,False
1000230,"",0,"",0,0,1,0,0,"",3,True
1000231,"",0,"",0,0,1,0,0,"",3,False
1000232,"",0,"",0,0,1,0,0,"",3,True
1000233,"",0,"",0,0,1,0,0,"",3,True
1000234,"",0,"",0,0,1,0,0,"",3,True
1000235,"",0,"",0,0,1,0,0,"",3,False
1000236,"",0,"",0,0,1,0,0,"",3,True
1000237,"",0,"",0,0,1,0,0,"",3,False
1000238,"",0,"",0,0,1,0,0,"",3,True
1000239,"",0,"",0,0,1,0,0,"",3,True
1000240,"",0,"",0,0,1,0,0,"",5,False
1000241,"",0,"",0,0,1,0,0,"",5,False
1000242,"",0,"",0,0,1,0,0,"",5,False
1000243,"",0,"",0,0,1,0,0,"",3,False
1000244,"",0,"",0,0,1,0,0,"",3,True
1000245,"",0,"",0,0,1,0,0,"",5,False
1000246,"",0,"",0,0,1,0,0,"",5,False
1000247,"",0,"",0,0,1,0,0,"",5,False
1000248,"",0,"",0,0,1,0,0,"",3,False
1000249,"",0,"",0,0,1,0,0,"",5,False
1000250,"",0,"",0,0,1,0,0,"",5,False
1000251,"",0,"",0,0,1,0,0,"",3,False
1000252,"",0,"",0,0,1,0,0,"",5,False
1000253,"",0,"",0,0,1,0,0,"",5,False
1000254,"",0,"",0,0,1,0,0,"",3,True
1000255,"",0,"",0,0,1,0,0,"",5,False
1000256,"",0,"",0,0,1,0,0,"",5,False
1000257,"",0,"",0,0,1,0,0,"",3,False
1000258,"",0,"",0,0,1,0,0,"",5,False
1000259,"",0,"",0,0,1,0,0,"",5,False
1000260,"",0,"",0,0,1,0,0,"",3,False
1000261,"",0,"",0,0,1,0,0,"",3,False
1000262,"",0,"",0,0,1,0,0,"",3,False
1000263,"",0,"",0,0,1,0,0,"",3,False
1000264,"",0,"",0,0,1,0,0,"",5,False
1000265,"",0,"",0,0,1,0,0,"",3,False
1000266,"",0,"",0,0,1,0,0,"",5,False
1000267,"",0,"",0,0,1,0,0,"",3,True
1000268,"",0,"",0,0,1,0,0,"",5,False
1000269,"",0,"",0,0,1,0,0,"",5,False
1000270,"",0,"",0,0,1,0,0,"",5,False
1000271,"",0,"",0,0,1,0,0,"",5,False
1000272,"",0,"",0,0,1,0,0,"",3,False
1000273,"",0,"",0,0,1,0,0,"",5,False
1000274,"",0,"",0,0,1,0,0,"",5,False
1000275,"",0,"",0,0,1,0,0,"",5,False
1000276,"",0,"",0,0,1,0,0,"",3,False
1000277,"",0,"",0,0,1,0,0,"",3,False
1000278,"",0,"",0,0,1,0,0,"",5,False
1000279,"",0,"",0,0,1,0,0,"",5,False
1000280,"",0,"",0,0,1,0,0,"",5,False
1000281,"",0,"",0,0,1,0,0,"",3,False
1000282,"",0,"",0,0,1,0,0,"",3,False
1000283,"",0,"",0,0,1,0,0,"",3,False
1000284,"",0,"",0,0,1,0,0,"",3,False
1000285,"",0,"",0,0,1,0,0,"",5,False
1000286,"",0,"",0,0,1,0,0,"",3,False
1000287,"",0,"",0,0,1,0,0,"",3,False
1000288,"",0,"",0,0,1,0,0,"",3,False
1000289,"",0,"",0,0,1,0,0,"",5,False
1000290,"",0,"",0,0,1,0,0,"",5,False
1000291,"",0,"",0,0,1,0,0,"",5,False
1000292,"",0,"",0,0,1,0,0,"",3,False
1000293,"",0,"",0,0,1,0,0,"",5,False
1000294,"",0,"",0,0,1,0,0,"",3,False
1000295,"",0,"",0,0,1,0,0,"",3,False
1000296,"",0,"",0,0,1,0,0,"",5,False
1000297,"",0,"",0,0,1,0,0,"",3,False
1000298,"",0,"",0,0,1,0,0,"",5,False
1000299,"",0,"",0,0,1,0,0,"",3,False
1000300,"",0,"",0,0,1,0,0,"",3,False
1000301,"",0,"",0,0,1,0,0,"",3,True
1000302,"",0,"",0,0,1,0,0,"",5,False
1000303,"",0,"",0,0,1,0,0,"",5,False
1000304,"",0,"",0,0,1,0,0,"",5,False
1000305,"",0,"",0,0,1,0,0,"",5,False
1000306,"",0,"",0,0,1,0,0,"",3,False
1000307,"",0,"",0,0,1,0,0,"",3,False
1000308,"",0,"",0,0,1,0,0,"",5,False
1000309,"",0,"",0,0,1,0,0,"",3,False
1000310,"",0,"",0,0,1,0,0,"",5,False
1000311,"",0,"",0,0,1,0,0,"",3,False
1000312,"",0,"",0,0,1,0,0,"",3,False
1000313,"",0,"",0,0,1,0,0,"",5,False
1000314,"",0,"",0,0,1,0,0,"",5,False
1000315,"",0,"",0,0,1,0,0,"",3,False
1000316,"",0,"",0,0,1,0,0,"",5,False
1000317,"",0,"",0,0,1,0,0,"",5,False
1000318,"",0,"",0,0,1,0,0,"",5,False
1000319,"",0,"",0,0,1,0,0,"",5,False
1000320,"",0,"",0,0,1,0,0,"",3,False
1000321,"",0,"",0,0,1,0,0,"",5,False
1000322,"",0,"",0,0,1,0,0,"",5,False
1000323,"",0,"",0,0,1,0,0,"",3,False
1000324,"",0,"",0,0,1,0,0,"",3,False
1000325,"",0,"",0,0,1,0,0,"",5,False
1000326,"",0,"",0,0,1,0,0,"",5,False
1000327,"",0,"",0,0,1,0,0,"",3,True
1000328,"",0,"",0,0,1,0,0,"",3,False
1000329,"",0,"",0,0,1,0,0,"",5,False
1000330,"",0,"",0,0,1,0,0,"",5,False
1000331,"",0,"",0,0,1,0,0,"",3,False
1000332,"",0,"",0,0,1,0,0,"",3,False
1000333,"",0,"",0,0,1,0,0,"",5,False
1000334,"",0,"",0,0,1,0,0,"",3,False
1000335,"",0,"",0,0,1,0,0,"",5,False
1000336,"",0,"",0,0,1,0,0,"",5,False
1000337,"",0,"",0,0,1,0,0,"",5,False
1000338,"",0,"",0,0,1,0,0,"",3,False
1000339,"",0,"",0,0,1,0,0,"",5,False
1000340,"",0,"",0,0,1,0,0,"",3,False
1000341,"",0,"",0,0,1,0,0,"",3,False
1000342,"",0,"",0,0,1,0,0,"",5,False
1000343,"",0,"",0,0,1,0,0,"",5,False
1000344,"",0,"",0,0,1,0,0,"",5,False
1000345,"",0,"",0,0,1,0,0,"",5,False
1000346,"",0,"",0,0,1,0,0,"",5,False
1000347,"",0,"",0,0,1,0,0,"",5,False
1000348,"",0,"",0,0,1,0,0,"",5,False
1000349,"",0,"",0,0,1,0,0,"",5,False
1000350,"",0,"",0,0,1,0,0,"",5,False
1000351,"",0,"",0,0,1,0,0,"",5,False
1000352,"",0,"",0,0,1,0,0,"",3,False
1000353,"",0,"",0,0,1,0,0,"",5,False
1000354,"",0,"",0,0,1,0,0,"",5,False
1000355,"",0,"",0,0,1,0,0,"",3,False
1000356,"",0,"",0,0,1,0,0,"",5,False
1000357,"",0,"",0,0,1,0,0,"",3,False
1000358,"",0,"",0,0,1,0,0,"",3,False
1000359,"",0,"",0,0,1,0,0,"",5,False
1000360,"",0,"",0,0,1,0,0,"",3,False
1000361,"",0,"",0,0,1,0,0,"",5,False
1000362,"",0,"",0,0,1,0,0,"",5,False
1000363,"",0,"",0,0,1,0,0,"",3,False
1000364,"",0,"",0,0,1,0,0,"",5,False
1000365,"",0,"",0,0,1,0,0,"",5,False
1000366,"",0,"",0,0,1,0,0,"",3,False
1000367,"",0,"",0,0,1,0,0,"",3,False
1000368,"",0,"",0,0,1,0,0,"",5,False
1000369,"",0,"",0,0,1,0,0,"",5,False
1000370,"",0,"",0,0,1,0,0,"",3,False
1000371,"",0,"",0,0,1,0,0,"",3,False
1000372,"",0,"",0,0,1,0,0,"",3,False
1000373,"",0,"",0,0,1,0,0,"",3,False
1000374,"",0,"",0,0,1,0,0,"",5,False
1000375,"",0,"",0,0,1,0,0,"",3,False
1000376,"",0,"",0,0,1,0,0,"",5,False
1000377,"",0,"",0,0,1,0,0,"",5,False
1000378,"",0,"",0,0,1,0,0,"",5,False
1000379,"",0,"",0,0,1,0,0,"",5,False
1000380,"",0,"",0,0,1,0,0,"",5,False
1000381,"",0,"",0,0,1,0,0,"",5,False
1000382,"",0,"",0,0,1,0,0,"",5,False
1000383,"",0,"",0,0,1,0,0,"",5,False
1000384,"",0,"",0,0,1,0,0,"",3,True
1000385,"",0,"",0,0,1,0,0,"",5,False
1000386,"",0,"",0,0,1,0,0,"",5,False
1000387,"",0,"",0,0,1,0,0,"",5,False
1000388,"",0,"",0,0,1,0,0,"",5,False
1000389,"",0,"",0,0,1,0,0,"",3,False
1000390,"",0,"",0,0,1,0,0,"",5,False
1000391,"",0,"",0,0,1,0,0,"",3,True
1000392,"",0,"",0,0,1,0,0,"",3,True
1000393,"",0,"",0,0,1,0,0,"",3,False
1000394,"",0,"",0,0,1,0,0,"",3,True
1000395,"",0,"",0,0,1,0,0,"",3,True
1000396,"",0,"",0,0,1,0,0,"",3,True
1000397,"",0,"",0,0,1,0,0,"",3,True
1000398,"",0,"",0,0,1,0,0,"",3,False
1000399,"",0,"",0,0,1,0,0,"",3,False
1000400,"",0,"",0,0,1,0,0,"",3,False
1000401,"",0,"",0,0,1,0,0,"",5,False
1000402,"",0,"",0,0,1,0,0,"",5,False
1000403,"",0,"",0,0,1,0,0,"",5,False
1000404,"",0,"",0,0,1,0,0,"",5,False
1000405,"",0,"",0,0,1,0,0,"",5,False
1000406,"",0,"",0,0,1,0,0,"",3,False
1000407,"",0,"",0,0,1,0,0,"",3,False
1000408,"",0,"",0,0,1,0,0,"",3,False
1000409,"",0,"",0,0,1,0,0,"",3,False
1000410,"",0,"",0,0,1,0,0,"",5,False
1000411,"",0,"",0,0,1,0,0,"",3,False
1000412,"",0,"",0,0,1,0,0,"",5,False
1000413,"",0,"",0,0,1,0,0,"",3,False
1000414,"",0,"",0,0,1,0,0,"",5,False
1000415,"",0,"",0,0,1,0,0,"",5,False
1000416,"",0,"",0,0,1,0,0,"",5,False
1000417,"",0,"",0,0,1,0,0,"",5,False
1000418,"",0,"",0,0,1,0,0,"",5,False
1000419,"",0,"",0,0,1,0,0,"",5,False
1000420,"",0,"",0,0,1,0,0,"",3,False
1000421,"",0,"",0,0,1,0,0,"",3,False
1000422,"",0,"",0,0,1,0,0,"",5,False
1000423,"",0,"",0,0,1,0,0,"",3,False
1000424,"",0,"",0,0,1,0,0,"",5,False
1000425,"",0,"",0,0,1,0,0,"",5,False
1000426,"",0,"",0,0,1,0,0,"",5,False
1000427,"",0,"",0,0,1,0,0,"",5,False
1000428,"",0,"",0,0,1,0,0,"",3,False
1000429,"",0,"",0,0,1,0,0,"",3,False
1000430,"",0,"",0,0,1,0,0,"",3,False
1000431,"",0,"",0,0,1,0,0,"",5,False
1000432,"",0,"",0,0,1,0,0,"",3,False
1000433,"",0,"",0,0,1,0,0,"",5,False
1000434,"",0,"",0,0,1,0,0,"",5,False
1000435,"",0,"",0,0,1,0,0,"",3,False
1000436,"",0,"",0,0,1,0,0,"",3,False
1000437,"",0,"",0,0,1,0,0,"",3,False
1000438,"",0,"",0,0,1,0,0,"",3,False
1000439,"",0,"",0,0,1,0,0,"",3,False
1000440,"",0,"",0,0,1,0,0,"",3,False
1000441,"",0,"",0,0,1,0,0,"",3,False
1000442,"",0,"",0,0,1,0,0,"",3,False
1000443,"",0,"",0,0,1,0,0,"",3,False
1000444,"",0,"",0,0,1,0,0,"",3,False
1000445,"",0,"",0,0,1,0,0,"",5,False
1000446,"",0,"",0,0,1,0,0,"",5,False
1000447,"",0,"",0,0,1,0,0,"",5,False
1000448,"",0,"",0,0,1,0,0,"",3,False
1000449,"",0,"",0,0,1,0,0,"",3,False
1000450,"",0,"",0,0,1,0,0,"",5,False
1000451,"",0,"",0,0,1,0,0,"",5,False
1000452,"",0,"",0,0,1,0,0,"",5,False
1000453,"",0,"",0,0,1,0,0,"",5,False
1000454,"",0,"",0,0,1,0,0,"",5,False
1000455,"",0,"",0,0,1,0,0,"",3,False
1000456,"",0,"",0,0,1,0,0,"",3,False
1000457,"",0,"",0,0,1,0,0,"",5,False
1000458,"",0,"",0,0,1,0,0,"",5,False
1000459,"",0,"",0,0,1,0,0,"",3,False
1000460,"",0,"",0,0,1,0,0,"",3,True
1000461,"",0,"",0,0,1,0,0,"",3,True
1000462,"",0,"",0,0,1,0,0,"",5,False
1000463,"",0,"",0,0,1,0,0,"",5,False
1000464,"",0,"",0,0,1,0,0,"",5,False
1000465,"",0,"",0,0,1,0,0,"",3,False
1000466,"",0,"",0,0,1,0,0,"",5,False
1000467,"",0,"",0,0,1,0,0,"",5,False
1000468,"",0,"",0,0,1,0,0,"",5,False
1000469,"",0,"",0,0,1,0,0,"",5,False
1000470,"",0,"",0,0,1,0,0,"",3,True
1000471,"",0,"",0,0,1,0,0,"",3,False
1000472,"",0,"",0,0,1,0,0,"",5,False
1000473,"",0,"",0,0,1,0,0,"",3,False
1000474,"",0,"",0,0,1,0,0,"",3,False
1000475,"",0,"",0,0,1,0,0,"",5,False
1000476,"",0,"",0,0,1,0,0,"",3,False
1000477,"",0,"",0,0,1,0,0,"",5,False
1000478,"",0,"",0,0,1,0,0,"",3,False
1000479,"",0,"",0,0,1,0,0,"",5,False
1000480,"",0,"",0,0,1,0,0,"",5,False
1000481,"",0,"",0,0,1,0,0,"",5,False
1000482,"",0,"",0,0,1,0,0,"",5,False
1000483,"",0,"",0,0,1,0,0,"",3,False
1000484,"",0,"",0,0,1,0,0,"",3,False
1000485,"",0,"",0,0,1,0,0,"",5,False
1000486,"",0,"",0,0,1,0,0,"",5,False
1000487,"",0,"",0,0,1,0,0,"",5,False
1000488,"",0,"",0,0,1,0,0,"",5,False
1000489,"",0,"",0,0,1,0,0,"",5,False
1000490,"",0,"",0,0,1,0,0,"",5,False
1000491,"",0,"",0,0,1,0,0,"",3,False
1000492,"",0,"",0,0,1,0,0,"",5,False
1000493,"",0,"",0,0,1,0,0,"",5,False
1000494,"",0,"",0,0,1,0,0,"",3,False
1000495,"",0,"",0,0,1,0,0,"",5,False
1000496,"",0,"",0,0,1,0,0,"",5,False
1000497,"",0,"",0,0,1,0,0,"",5,False
1000498,"",0,"",0,0,1,0,0,"",5,False
1000499,"",0,"",0,0,1,0,0,"",5,False
1000500,"",0,"",0,0,1,0,0,"",5,False
1000501,"",0,"",0,0,1,0,0,"",3,False
1000502,"",0,"",0,0,1,0,0,"",3,False
1000503,"",0,"",0,0,1,0,0,"",3,False
1000504,"",0,"",0,0,1,0,0,"",5,False
1000505,"",0,"",0,0,1,0,0,"",3,False
1000506,"",0,"",0,0,1,0,0,"",5,False
1000507,"",0,"",0,0,1,0,0,"",3,False
1000508,"",0,"",0,0,1,0,0,"",5,False
1000509,"",0,"",0,0,1,0,0,"",5,False
1000510,"",0,"",0,0,1,0,0,"",3,False
1000511,"",0,"",0,0,1,0,0,"",5,False
1000512,"",0,"",0,0,1,0,0,"",3,False
1000513,"",0,"",0,0,1,0,0,"",3,False
1000514,"",0,"",0,0,1,0,0,"",3,False
1000515,"",0,"",0,0,1,0,0,"",3,False
1000516,"",0,"",0,0,1,0,0,"",3,False
1000517,"",0,"",0,0,1,0,0,"",5,False
1000518,"",0,"",0,0,1,0,0,"",5,False
1000519,"",0,"",0,0,1,0,0,"",5,False
1000520,"",0,"",0,0,1,0,0,"",5,False
1000521,"",0,"",0,0,1,0,0,"",3,False
1000522,"",0,"",0,0,1,0,0,"",3,False
1000523,"",0,"",0,0,1,0,0,"",5,False
1000524,"",0,"",0,0,1,0,0,"",3,False
1000525,"",0,"",0,0,1,0,0,"",5,False
1000526,"",0,"",0,0,1,0,0,"",3,False
1000527,"",0,"",0,0,1,0,0,"",3,False
1000528,"",0,"",0,0,1,0,0,"",3,False
1000529,"",0,"",0,0,1,0,0,"",5,False
1000530,"",0,"",0,0,1,0,0,"",5,False
1000531,"",0,"",0,0,1,0,0,"",5,False
